NO_OF_FRAMES	1200
NO_OF_CAMERAS	12
NO_OF_MARKERS	8
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-02-08, 11:26:38	226676.59644540
DATA_INCLUDED	3D
MARKER_NAMES	ASISL	ASISR	medialKnee	lateralKnee	medialMalleolus	lateralMalleolus	toe	sacral
ASISL X	ASISL Y	ASISL Z	ASISR X	ASISR Y	ASISR Z	medialKnee X	medialKnee Y	medialKnee Z	lateralKnee X	lateralKnee Y	lateralKnee Z	medialMalleolus X	medialMalleolus Y	medialMalleolus Z	lateralMalleolus X	lateralMalleolus Y	lateralMalleolus Z	toe X	toe Y	toe Z	sacral X	sacral Y	sacral Z	
-1393.900	795.450	1008.105	-1391.574	547.204	1020.580	-1404.798	654.490	503.138	-1412.935	558.940	504.534	-1501.978	648.498	78.428	-1449.558	593.613	100.621	-1229.569	594.352	65.595	-1566.607	662.750	1002.385
-1389.015	794.737	1008.875	-1386.733	546.404	1020.642	-1402.896	654.225	503.045	-1411.372	558.692	504.529	-1501.927	648.596	78.465	-1449.515	593.712	100.689	-1229.422	594.534	65.334	-1561.894	662.574	1002.870
-1384.386	793.672	1009.748	-1381.484	545.792	1020.379	-1400.870	653.996	502.839	-1409.787	558.547	504.419	-1501.363	649.084	78.522	-1449.405	593.839	100.706	-1229.365	594.547	65.081	-1557.096	662.501	1003.250
-1379.428	792.913	1010.325	-1377.233	545.168	1020.270	-1398.953	653.758	502.594	-1408.200	558.419	504.308	-1502.993	647.538	79.896	-1449.342	593.948	100.748	-1229.270	594.560	64.793	-1552.404	662.344	1003.694
-1374.482	792.154	1010.909	-1372.636	544.458	1019.915	-1396.834	653.559	502.524	-1406.396	558.311	504.106	-1503.220	647.126	80.562	-1449.223	594.071	100.803	-1229.129	594.597	64.426	-1547.698	662.209	1003.966
-1369.137	791.682	1011.202	-1366.922	543.104	1020.693	-1394.696	653.356	502.301	-1404.551	558.147	503.951	-1502.875	647.364	80.499	-1449.078	594.175	100.824	-1228.958	594.662	63.923	-1542.955	662.049	1004.283
-1364.344	791.005	1011.810	-1363.695	543.080	1019.252	-1392.585	653.171	502.087	-1402.661	558.020	503.794	-1502.646	647.530	80.495	-1448.899	594.236	100.830	-1228.655	594.700	63.397	-1538.206	661.852	1004.502
-1359.432	790.349	1012.227	-1357.918	541.609	1020.143	-1390.396	652.846	502.060	-1400.424	557.886	503.716	-1502.493	647.656	80.575	-1448.711	594.329	100.887	-1228.342	594.739	62.788	-1533.465	661.721	1004.629
-1354.256	789.597	1012.380	-1353.337	540.965	1019.738	-1387.948	652.529	501.881	-1398.539	557.768	503.519	-1502.456	647.705	80.750	-1448.542	594.411	100.930	-1227.911	594.701	62.267	-1528.751	661.593	1004.711
-1349.292	788.858	1012.858	-1348.796	540.503	1019.178	-1385.933	652.410	501.544	-1396.465	557.690	503.262	-1502.254	647.856	80.830	-1448.290	594.559	100.977	-1227.596	594.859	61.663	-1524.015	661.498	1004.845
-1344.404	788.233	1013.066	-1344.462	539.732	1018.585	-1384.806	652.741	501.190	-1394.472	557.578	503.089	-1502.161	647.932	80.978	-1448.068	594.682	100.975	-1227.322	594.878	61.039	-1519.237	661.412	1004.872
-1339.469	787.619	1012.863	-1339.802	539.042	1018.700	-1382.797	652.705	501.110	-1392.411	557.552	502.850	-1501.977	648.040	81.091	-1447.765	595.044	100.814	-1226.960	594.903	60.345	-1514.499	661.306	1004.826
-1334.522	786.997	1013.212	-1335.511	538.669	1017.967	-1380.457	652.543	500.756	-1390.329	557.428	502.558	-1501.914	648.057	81.223	-1447.617	595.130	100.830	-1226.653	594.939	59.637	-1509.877	661.076	1004.784
-1330.055	785.996	1013.460	-1331.040	537.820	1017.794	-1378.137	652.305	500.502	-1388.030	557.263	502.366	-1501.750	648.110	81.326	-1447.351	595.239	100.822	-1226.338	594.951	58.967	-1505.039	660.944	1004.715
-1324.825	785.827	1013.095	-1326.120	537.466	1017.130	-1376.236	652.178	500.353	-1385.954	557.112	502.090	-1501.549	648.121	81.356	-1447.197	595.260	100.838	-1226.043	594.937	58.427	-1500.200	660.740	1004.522
-1320.076	785.533	1013.119	-1321.245	537.210	1016.408	-1373.995	652.120	500.240	-1384.288	556.844	501.918	-1501.398	648.155	81.443	-1447.013	595.319	100.902	-1225.810	594.897	57.898	-1495.497	660.544	1004.262
-1314.917	784.994	1012.755	-1317.023	536.496	1016.224	-1371.572	651.881	499.753	-1381.703	556.820	501.693	-1501.343	648.116	81.564	-1446.816	595.424	100.968	-1225.597	594.895	57.307	-1490.744	660.337	1004.046
-1309.966	784.606	1012.916	-1312.579	535.964	1016.053	-1369.222	651.829	499.461	-1379.811	556.649	501.370	-1501.143	648.247	81.584	-1446.711	595.476	101.061	-1225.298	594.925	56.724	-1485.883	660.150	1003.721
-1304.982	784.319	1012.432	-1307.456	535.913	1015.421	-1367.238	651.720	499.209	-1377.737	556.570	501.134	-1501.141	648.249	81.746	-1446.548	595.647	101.096	-1225.103	594.898	56.199	-1481.104	659.962	1003.348
-1300.034	784.021	1012.563	-1305.614	535.461	1014.200	-1364.580	651.423	498.853	-1375.561	556.490	500.795	-1501.033	648.341	81.830	-1446.406	595.734	101.171	-1224.909	594.860	55.803	-1476.382	659.792	1002.986
-1295.440	783.636	1012.465	-1302.144	535.451	1013.930	-1362.303	651.219	498.436	-1373.390	556.332	500.474	-1500.931	648.379	81.950	-1446.312	595.811	101.247	-1224.811	594.879	55.413	-1471.452	659.531	1002.520
-1290.273	783.530	1011.805	-1297.079	535.394	1013.465	-1360.208	651.175	498.333	-1371.175	556.179	500.233	-1500.770	648.430	82.037	-1446.134	595.955	101.302	-1224.649	594.834	55.059	-1466.544	659.384	1001.943
-1285.445	783.510	1010.926	-1291.795	535.085	1012.918	-1357.700	650.960	497.875	-1369.224	556.025	500.082	-1500.654	648.440	82.166	-1445.984	596.001	101.350	-1224.528	594.818	54.708	-1461.759	659.088	1001.492
-1280.513	783.322	1010.979	-1286.719	534.668	1012.580	-1355.441	650.933	497.585	-1366.993	555.921	499.817	-1500.500	648.475	82.267	-1445.817	596.111	101.414	-1224.244	594.818	54.248	-1456.787	658.888	1000.853
-1275.370	783.084	1010.310	-1281.579	534.398	1011.999	-1353.218	650.786	497.166	-1364.821	555.837	499.459	-1500.395	648.494	82.464	-1445.703	596.125	101.561	-1224.106	594.759	53.812	-1451.891	658.651	1000.278
-1270.422	783.025	1010.218	-1276.273	534.399	1011.520	-1350.812	650.583	496.955	-1363.087	555.961	499.164	-1500.287	648.590	82.613	-1445.479	596.271	101.642	-1223.994	594.753	53.439	-1446.988	658.443	999.633
-1265.593	782.961	1009.092	-1271.339	534.028	1011.042	-1348.445	650.367	496.495	-1360.945	555.885	498.824	-1500.159	648.632	82.771	-1445.360	596.440	101.735	-1223.808	594.782	53.055	-1442.013	658.300	999.095
-1260.723	782.908	1009.039	-1266.283	533.972	1010.352	-1346.463	650.443	496.383	-1358.875	555.755	498.574	-1500.067	648.761	82.897	-1445.230	596.574	101.853	-1223.684	594.767	52.729	-1437.134	658.098	998.432
-1255.648	782.722	1008.128	-1261.376	533.831	1009.731	-1344.089	650.309	495.986	-1356.650	555.714	498.265	-1499.951	648.849	82.975	-1445.113	596.649	102.012	-1223.569	594.790	52.398	-1432.106	657.938	997.854
-1250.601	782.681	1007.977	-1256.336	533.556	1009.146	-1341.753	650.215	495.554	-1354.676	555.564	498.082	-1499.825	648.898	83.031	-1444.957	596.746	102.061	-1223.450	594.745	52.112	-1427.053	657.743	997.131
-1245.560	782.601	1006.847	-1251.213	533.367	1008.392	-1339.772	650.132	495.144	-1352.416	555.490	497.697	-1499.741	648.904	83.163	-1444.808	596.816	102.221	-1223.364	594.651	51.882	-1422.026	657.527	996.581
-1240.526	782.578	1006.265	-1246.342	533.136	1007.787	-1337.545	650.044	494.921	-1350.306	555.375	497.344	-1499.647	648.909	83.279	-1444.450	596.976	102.142	-1223.281	594.602	51.621	-1416.846	657.350	995.842
-1235.402	782.393	1005.796	-1240.823	533.120	1006.793	-1335.162	649.908	494.446	-1347.693	555.337	497.107	-1499.567	648.933	83.381	-1444.280	597.037	102.325	-1223.182	594.554	51.431	-1411.808	657.158	995.289
-1230.233	782.363	1004.613	-1235.941	532.829	1006.284	-1332.959	649.850	494.146	-1345.698	555.255	496.846	-1499.431	649.068	83.434	-1444.050	597.198	102.478	-1223.043	594.553	51.101	-1406.713	657.002	994.656
-1224.944	782.175	1004.214	-1230.822	532.738	1005.406	-1331.481	649.885	493.934	-1343.460	555.233	496.525	-1499.397	649.115	83.594	-1443.867	597.262	102.711	-1222.964	594.541	50.758	-1401.522	656.833	994.098
-1219.832	782.045	1003.556	-1225.444	532.761	1004.538	-1328.415	649.709	493.392	-1341.379	555.157	496.244	-1499.248	649.244	83.717	-1443.654	597.435	102.948	-1222.776	594.523	50.382	-1396.408	656.721	993.519
-1214.659	782.094	1002.519	-1220.527	532.504	1003.669	-1326.769	649.677	493.040	-1339.186	555.149	496.068	-1499.128	649.371	83.813	-1443.355	597.568	103.095	-1222.665	594.532	49.986	-1391.140	656.689	992.838
-1209.252	781.766	1002.039	-1215.304	532.274	1003.072	-1324.188	649.716	492.725	-1337.506	554.973	495.683	-1499.054	649.477	84.011	-1443.117	597.738	103.329	-1222.454	594.429	49.622	-1385.887	656.524	992.155
-1204.049	781.709	1001.016	-1209.799	532.361	1001.704	-1322.141	649.647	492.359	-1334.734	555.091	495.372	-1498.815	649.571	84.152	-1442.791	597.854	103.517	-1222.274	594.461	49.218	-1380.520	656.458	991.430
-1198.849	781.551	1000.219	-1204.816	531.996	1000.960	-1319.590	649.627	492.018	-1332.953	554.987	495.110	-1498.723	649.623	84.386	-1442.551	597.977	103.748	-1222.137	594.395	48.963	-1375.261	656.320	990.816
-1193.297	781.370	999.975	-1199.696	531.681	1000.395	-1316.970	649.730	491.594	-1330.589	555.052	494.804	-1498.487	649.764	84.551	-1442.268	598.145	104.034	-1222.057	594.370	48.681	-1369.840	656.260	990.086
-1188.140	781.160	998.762	-1194.283	531.753	999.031	-1314.806	649.701	491.128	-1328.311	555.093	494.498	-1498.328	649.909	84.748	-1442.017	598.291	104.335	-1221.980	594.339	48.437	-1364.586	656.119	989.500
-1182.517	780.916	997.513	-1189.186	531.479	998.160	-1312.227	649.794	490.812	-1325.949	555.158	494.231	-1498.216	650.087	84.950	-1441.898	598.456	104.812	-1221.875	594.325	48.191	-1359.107	656.160	988.755
-1176.818	780.823	997.015	-1183.959	531.228	997.521	-1309.757	649.961	490.388	-1323.475	555.259	493.947	-1498.079	650.280	85.185	-1441.441	598.764	105.012	-1221.716	594.307	47.879	-1353.858	656.141	988.132
-1171.673	780.596	996.167	-1178.622	531.337	996.192	-1306.921	649.985	489.903	-1321.102	555.291	493.685	-1497.923	650.447	85.493	-1441.239	598.985	105.498	-1221.536	594.309	47.590	-1348.347	656.162	987.399
-1165.944	780.607	995.109	-1173.157	531.197	995.339	-1304.424	650.167	489.598	-1318.410	555.530	493.239	-1497.635	650.686	85.768	-1440.870	599.223	105.780	-1221.357	594.267	47.283	-1343.093	656.251	986.662
-1160.459	780.411	994.330	-1168.112	530.959	994.328	-1301.356	650.293	488.915	-1315.763	555.634	492.898	-1497.310	650.914	86.109	-1440.453	599.456	106.179	-1221.093	594.173	46.976	-1337.564	656.302	985.895
-1154.823	780.275	993.435	-1162.829	530.938	993.162	-1298.217	650.337	488.465	-1313.015	555.713	492.579	-1496.934	651.196	86.493	-1440.020	599.649	106.650	-1220.897	594.075	46.724	-1332.266	656.375	985.152
-1149.048	780.034	992.831	-1157.996	530.634	992.277	-1295.225	650.468	487.997	-1310.237	555.824	492.290	-1496.613	651.479	86.899	-1439.560	599.887	107.113	-1220.974	594.267	46.379	-1326.695	656.589	984.315
-1143.897	780.240	991.291	-1152.639	530.705	990.868	-1292.020	650.689	487.368	-1307.413	556.132	491.877	-1496.338	651.717	87.502	-1439.083	600.237	107.496	-1220.867	594.205	46.156	-1321.326	656.763	983.545
-1137.987	780.120	990.780	-1147.186	530.751	990.105	-1289.003	651.015	486.897	-1304.333	556.410	491.416	-1495.864	652.071	88.069	-1438.754	600.508	108.218	-1221.091	593.669	45.926	-1315.858	656.997	982.771
-1132.066	779.837	989.976	-1141.955	530.835	988.700	-1285.492	651.248	486.363	-1301.479	556.690	491.106	-1495.421	652.502	88.844	-1438.259	600.932	108.827	-1221.045	593.603	45.660	-1310.425	657.355	981.873
-1126.780	780.064	989.256	-1136.741	530.726	988.157	-1282.540	651.528	485.923	-1298.394	556.907	490.728	-1495.039	652.909	89.548	-1437.746	601.359	109.432	-1220.875	593.539	45.270	-1304.934	657.656	981.090
-1120.718	779.997	988.287	-1131.309	530.782	987.011	-1278.711	651.719	485.348	-1295.257	557.231	490.506	-1494.480	653.440	90.521	-1437.516	601.668	110.405	-1220.652	593.550	44.826	-1299.502	658.056	980.196
-1115.184	780.082	987.183	-1126.189	530.795	985.833	-1275.269	652.060	484.859	-1292.004	557.563	490.129	-1493.822	653.846	91.366	-1436.622	602.181	110.982	-1220.462	593.460	44.392	-1293.982	658.399	979.411
-1109.260	780.001	986.618	-1120.885	530.688	985.049	-1271.376	652.159	484.400	-1288.695	557.800	489.877	-1493.072	654.343	92.453	-1435.950	602.685	111.638	-1220.249	593.385	43.983	-1288.467	658.801	978.452
-1103.338	779.925	986.263	-1115.535	530.707	984.209	-1267.920	652.496	484.023	-1285.502	558.005	489.683	-1492.345	654.792	93.579	-1435.231	603.208	112.554	-1220.013	593.321	43.550	-1282.966	659.167	977.651
-1097.764	780.168	985.013	-1110.224	530.781	983.280	-1263.786	652.622	483.650	-1282.079	558.259	489.431	-1491.604	655.234	94.844	-1434.869	603.414	113.792	-1219.818	593.249	43.163	-1277.381	659.692	976.691
-1091.860	780.125	984.446	-1105.094	530.636	982.490	-1259.921	652.865	483.398	-1278.641	558.543	489.376	-1490.912	655.733	96.213	-1433.997	603.890	114.832	-1219.691	593.152	42.893	-1271.797	660.149	975.815
-1085.506	779.858	984.158	-1099.545	530.778	981.794	-1256.089	653.123	483.074	-1275.242	558.859	489.356	-1490.107	656.215	97.733	-1433.206	604.353	115.775	-1219.565	593.038	42.671	-1266.132	660.755	974.950
-1080.105	780.295	983.118	-1094.260	530.896	980.867	-1252.263	652.133	483.035	-1271.276	559.190	489.357	-1489.152	656.707	99.235	-1432.192	604.827	116.852	-1219.401	592.965	42.339	-1260.656	661.276	974.128
-1074.099	780.455	982.561	-1088.841	531.081	980.025	-1247.970	652.195	482.891	-1267.628	559.466	489.356	-1488.343	657.042	100.862	-1431.279	605.124	117.988	-1219.308	592.866	41.939	-1254.939	661.876	973.251
-1068.090	780.590	982.396	-1083.611	530.922	979.917	-1243.485	652.304	482.458	-1263.905	559.602	489.374	-1487.388	657.320	102.609	-1430.230	605.436	119.204	-1219.079	592.749	41.625	-1249.256	662.443	972.413
-1062.022	780.744	981.561	-1078.007	531.166	978.920	-1239.192	652.275	482.340	-1260.306	559.757	489.280	-1486.366	657.586	104.435	-1429.164	605.733	120.371	-1218.820	592.578	41.251	-1243.500	663.040	971.551
-1055.863	780.912	981.013	-1072.547	531.154	978.507	-1234.653	652.408	482.049	-1256.356	559.851	489.374	-1485.281	657.781	106.384	-1428.314	605.830	121.948	-1218.568	592.483	40.891	-1237.616	663.701	970.782
-1049.965	781.341	980.591	-1067.286	531.389	978.029	-1229.243	652.361	481.977	-1252.272	559.950	489.387	-1484.192	657.909	108.413	-1427.072	605.942	123.388	-1218.342	592.368	40.567	-1231.846	664.311	970.043
-1043.608	781.389	980.521	-1061.416	531.584	977.284	-1224.693	652.360	481.617	-1247.695	560.061	489.513	-1483.039	657.978	110.540	-1425.896	606.073	124.870	-1218.163	592.303	40.276	-1225.845	665.071	969.327
-1037.186	781.543	980.132	-1056.193	531.646	977.373	-1219.805	652.345	481.393	-1243.450	560.199	489.636	-1481.787	658.085	112.607	-1424.595	606.225	126.300	-1217.963	592.213	39.999	-1219.977	665.739	968.699
-1031.102	781.933	979.957	-1050.420	532.068	976.726	-1215.136	652.505	480.953	-1239.172	560.279	489.523	-1480.608	657.993	115.045	-1423.185	606.273	127.836	-1217.824	592.157	39.749	-1214.035	666.435	968.218
-1024.796	782.394	979.441	-1044.501	532.338	976.087	-1210.656	652.378	480.632	-1234.553	560.243	489.601	-1479.200	657.968	117.418	-1421.888	606.193	129.677	-1217.655	592.077	39.488	-1207.969	667.171	967.642
-1018.556	782.748	979.589	-1038.763	532.525	976.276	-1204.935	652.513	480.258	-1229.611	560.178	489.535	-1477.759	657.773	119.949	-1420.342	606.084	131.458	-1217.378	592.016	39.148	-1201.732	667.988	967.092
-1011.929	783.061	979.215	-1032.931	532.859	975.520	-1199.472	652.392	479.876	-1224.728	560.177	489.571	-1476.238	657.573	122.609	-1418.866	605.874	133.333	-1217.093	591.997	38.833	-1195.636	668.679	966.889
-1005.361	783.312	979.177	-1026.867	533.283	975.191	-1194.786	652.215	479.535	-1219.126	560.081	489.608	-1474.350	657.525	125.157	-1417.714	605.430	135.668	-1216.818	591.961	38.536	-1189.223	669.386	966.605
-998.755	783.617	978.870	-1020.982	533.590	975.327	-1188.686	652.481	478.888	-1213.876	559.850	489.631	-1472.584	657.328	127.965	-1415.846	605.228	137.512	-1216.587	591.966	38.273	-1182.842	670.231	966.296
-992.245	783.988	978.512	-1015.164	533.791	975.310	-1182.885	652.264	478.239	-1208.663	559.561	489.585	-1470.676	657.088	130.984	-1413.465	605.246	139.183	-1216.384	591.968	38.050	-1176.409	670.966	966.066
-985.696	784.472	978.300	-1008.665	534.349	974.675	-1177.434	651.916	478.089	-1202.719	559.456	489.506	-1468.564	656.964	133.847	-1412.059	604.734	141.692	-1216.274	592.010	37.759	-1169.974	671.871	965.942
-978.973	784.729	978.293	-1002.399	534.823	974.614	-1171.030	651.986	477.300	-1197.251	559.164	489.380	-1466.509	656.736	136.901	-1410.039	604.420	143.894	-1216.632	591.775	37.553	-1163.473	672.715	965.840
-971.778	784.898	978.394	-996.417	535.235	974.801	-1164.744	651.704	476.800	-1191.309	558.836	489.384	-1464.091	656.536	140.199	-1407.822	604.144	146.180	-1216.557	591.755	37.399	-1156.869	673.499	965.825
-964.953	785.336	978.362	-989.722	535.871	974.162	-1158.309	651.483	476.338	-1184.802	558.705	489.405	-1461.647	656.312	143.331	-1405.509	603.831	148.398	-1216.475	591.725	37.246	-1150.030	674.411	965.690
-958.127	785.817	978.062	-983.549	536.173	974.479	-1152.089	651.291	475.675	-1178.514	558.243	489.232	-1458.884	656.075	146.739	-1402.955	603.435	150.745	-1216.424	591.652	37.145	-1143.179	675.255	965.608
-951.078	786.296	978.445	-977.129	536.586	974.570	-1145.199	650.890	475.026	-1172.078	557.678	489.293	-1455.988	655.870	150.283	-1400.454	603.073	153.300	-1216.369	591.599	37.092	-1136.308	676.117	965.517
-944.175	786.828	978.067	-970.496	537.116	974.655	-1138.206	650.428	474.549	-1165.338	557.199	489.286	-1452.998	655.633	153.682	-1397.635	602.645	155.825	-1216.335	591.492	37.024	-1129.341	676.946	965.511
-936.508	786.922	978.367	-963.471	537.781	974.148	-1131.156	651.047	473.524	-1158.544	556.420	489.335	-1449.709	655.434	157.379	-1394.709	602.242	158.350	-1216.276	591.422	36.932	-1122.264	677.863	965.330
-929.640	787.482	978.549	-957.031	538.244	974.620	-1123.856	650.405	473.171	-1151.448	555.905	489.079	-1446.194	655.322	161.060	-1391.943	601.902	161.287	-1216.250	591.379	36.799	-1115.097	678.765	965.253
-922.375	788.037	978.293	-950.225	538.760	974.771	-1116.047	649.635	472.311	-1144.299	555.070	489.109	-1442.444	655.216	164.843	-1388.555	601.479	163.851	-1216.220	591.330	36.727	-1107.920	679.665	965.102
-915.335	788.780	978.248	-943.199	539.365	974.506	-1108.260	648.883	471.695	-1136.817	554.158	489.012	-1438.459	655.020	168.683	-1385.001	601.051	166.428	-1216.209	591.275	36.651	-1100.592	680.594	964.980
-907.830	789.230	978.587	-936.182	540.094	974.653	-1100.412	648.129	470.828	-1129.217	553.150	488.828	-1434.270	654.840	172.636	-1381.424	600.600	169.175	-1216.142	591.205	36.536	-1093.367	681.492	964.860
-900.265	789.547	978.640	-928.948	540.675	974.450	-1092.117	647.227	470.081	-1121.305	552.100	488.534	-1428.985	655.699	175.743	-1377.618	600.092	171.940	-1216.136	591.069	36.396	-1086.013	682.462	964.701
-892.905	790.237	978.849	-921.862	541.418	974.676	-1083.615	646.232	468.729	-1113.203	551.145	488.155	-1424.255	655.351	179.854	-1373.506	599.676	174.710	-1216.070	590.954	36.348	-1078.740	683.371	964.539
-885.682	790.898	978.673	-914.540	542.029	974.657	-1074.725	644.976	467.457	-1104.799	550.038	487.653	-1419.152	655.130	184.218	-1369.239	599.102	177.563	-1215.946	590.822	36.102	-1071.482	684.264	964.302
-878.286	791.496	978.509	-907.333	542.689	974.777	-1065.738	643.767	466.086	-1095.993	548.988	487.118	-1414.802	654.146	189.398	-1364.676	598.315	180.690	-1215.932	590.666	35.950	-1064.272	685.140	964.089
-871.304	792.337	978.777	-900.201	543.438	974.378	-1056.441	642.594	464.358	-1087.005	547.933	486.520	-1409.118	653.612	193.736	-1359.705	597.633	183.592	-1215.818	590.629	35.611	-1057.114	685.972	963.853
-863.955	792.786	978.801	-893.269	544.327	974.430	-1047.021	641.306	462.915	-1077.768	546.739	485.792	-1403.114	653.066	198.358	-1354.365	596.930	186.456	-1215.606	590.484	35.252	-1049.911	686.903	963.651
-856.807	793.361	979.483	-886.407	545.167	974.381	-1036.993	640.002	461.183	-1068.333	545.663	484.818	-1396.465	652.841	202.812	-1348.793	596.239	189.330	-1215.238	590.413	34.743	-1042.856	687.705	963.457
-849.879	794.069	979.253	-877.685	545.803	973.938	-1027.045	638.689	459.391	-1058.525	544.544	483.823	-1389.656	652.501	207.380	-1342.799	595.518	192.220	-1214.937	590.186	34.263	-1035.875	688.320	963.295
-842.998	794.671	979.558	-870.553	546.499	974.488	-1016.545	637.364	457.618	-1048.418	543.358	482.824	-1382.378	652.139	212.187	-1336.671	594.981	195.204	-1214.562	589.842	33.750	-1028.833	689.043	962.923
-836.388	795.403	979.702	-863.216	547.301	973.934	-1005.833	635.929	455.819	-1037.936	542.240	481.745	-1374.727	651.818	217.121	-1330.085	594.473	198.200	-1214.104	589.504	33.273	-1022.081	689.525	962.576
-829.989	796.222	979.777	-856.183	548.094	974.427	-994.940	634.718	453.979	-1027.253	541.116	480.542	-1366.842	651.415	222.147	-1323.126	593.942	201.386	-1213.318	589.057	32.438	-1015.453	689.927	962.344
-823.857	797.058	979.903	-849.184	548.949	974.162	-983.812	633.628	452.006	-1016.180	540.196	479.192	-1358.526	651.072	227.198	-1315.930	593.341	204.973	-1212.383	588.637	31.815	-1008.933	690.356	962.033
-817.604	797.799	980.452	-841.766	549.756	973.280	-972.353	632.706	450.148	-1005.116	539.474	477.762	-1349.871	650.633	232.500	-1308.263	592.786	208.450	-1211.320	588.222	31.149	-1002.537	690.634	961.756
-811.681	798.530	980.666	-835.369	550.636	973.639	-960.585	631.774	448.193	-993.862	538.780	476.361	-1340.677	650.274	237.729	-1300.299	592.165	212.005	-1209.977	587.761	29.899	-996.327	690.933	961.377
-805.860	799.418	981.400	-828.647	551.334	973.683	-948.889	631.033	446.325	-982.441	538.124	475.169	-1331.172	649.881	243.111	-1291.977	591.541	215.645	-1209.604	587.670	28.314	-990.311	690.943	961.140
-800.286	800.536	981.772	-821.952	552.034	973.326	-936.784	630.251	444.841	-970.665	537.602	473.852	-1321.063	649.449	248.537	-1283.274	590.987	219.381	-1208.117	587.099	26.682	-984.340	690.794	960.906
-794.627	801.474	982.739	-815.636	552.926	973.622	-924.987	629.885	443.245	-958.809	537.219	472.449	-1310.483	648.988	254.164	-1273.977	590.444	223.164	-1206.437	586.873	24.656	-978.549	690.644	960.724
-789.185	802.486	983.495	-809.063	553.635	973.855	-913.157	629.883	442.028	-946.687	536.954	471.254	-1299.301	648.720	259.437	-1264.420	589.991	226.964	-1204.660	586.321	22.960	-972.749	690.409	960.566
-783.914	803.497	984.538	-802.947	554.376	973.645	-901.055	629.827	441.168	-934.506	536.718	470.074	-1287.942	648.428	264.851	-1254.513	589.557	230.771	-1202.783	585.987	20.742	-967.053	689.983	960.483
-778.299	804.213	986.087	-796.855	555.133	973.491	-889.273	630.222	440.440	-922.198	536.586	468.911	-1275.870	648.276	269.887	-1244.525	589.298	234.538	-1200.638	585.694	18.481	-961.445	689.608	960.505
-773.144	805.195	987.315	-791.250	555.927	974.127	-877.642	630.858	439.945	-909.888	536.584	467.798	-1263.549	648.186	274.621	-1234.429	589.087	238.103	-1198.399	585.465	15.818	-955.910	689.301	960.647
-767.912	806.111	988.676	-785.988	557.038	974.156	-865.837	631.662	439.800	-897.516	536.646	466.721	-1251.749	648.343	278.657	-1224.316	588.849	241.412	-1195.499	584.937	13.911	-950.331	688.975	960.983
-762.706	806.968	990.074	-780.313	557.572	974.226	-854.669	632.317	439.869	-884.973	536.763	465.755	-1240.626	648.549	281.843	-1213.966	588.840	244.636	-1190.741	583.996	13.762	-944.874	688.749	961.338
-757.583	807.765	991.303	-774.590	558.248	974.812	-843.084	633.305	439.949	-872.614	536.901	465.287	-1230.075	648.979	285.019	-1203.349	588.789	247.884	-1182.914	582.616	16.931	-939.399	688.556	961.695
-752.264	808.560	992.859	-769.051	558.857	975.332	-830.309	633.828	440.325	-860.032	537.216	464.655	-1219.533	649.234	287.995	-1192.826	588.899	251.073	-1172.704	581.074	21.936	-933.960	688.502	962.416
-746.969	809.356	994.148	-763.477	559.695	976.373	-818.815	634.789	440.684	-847.354	537.511	464.351	-1209.202	649.654	290.673	-1181.911	589.081	254.061	-1160.722	579.575	26.391	-928.455	688.699	963.070
-741.616	810.021	995.475	-758.217	560.295	977.165	-807.521	635.993	440.908	-834.942	537.878	464.532	-1198.802	649.887	293.064	-1170.820	589.393	257.047	-1147.460	578.391	29.733	-922.999	688.854	963.950
-736.285	810.699	996.590	-752.792	560.951	977.967	-795.606	636.837	441.561	-822.418	538.227	464.705	-1188.506	650.260	295.008	-1159.648	589.730	259.659	-1133.359	577.027	33.378	-917.563	689.236	964.740
-730.832	811.293	997.801	-747.592	561.537	979.065	-783.832	637.713	442.256	-810.100	538.762	465.189	-1178.181	650.700	296.446	-1148.209	590.023	261.930	-1118.745	575.804	36.637	-912.211	689.760	965.843
-725.457	811.884	998.862	-742.312	562.087	980.218	-772.028	638.708	443.190	-797.966	539.272	466.050	-1167.652	651.010	297.343	-1136.401	590.244	263.706	-1103.255	574.680	39.043	-906.744	690.568	966.698
-720.080	812.487	999.628	-737.127	562.677	981.466	-760.196	639.477	444.226	-786.004	539.751	466.953	-1156.949	651.312	297.720	-1124.478	590.520	264.940	-1087.413	573.478	41.382	-901.419	691.409	967.827
-714.511	813.093	1000.710	-731.911	563.267	982.782	-748.390	640.336	445.624	-773.923	540.352	468.044	-1146.107	651.425	297.983	-1112.323	590.676	265.865	-1071.383	572.695	43.236	-896.027	692.311	968.739
-708.988	813.635	1001.902	-726.768	563.852	984.192	-736.835	641.156	446.944	-762.237	540.911	469.396	-1134.690	651.512	297.436	-1099.946	590.787	266.469	-1054.903	571.822	44.853	-890.714	693.259	969.939
-703.599	814.118	1002.440	-721.630	564.369	985.255	-725.038	641.934	448.586	-750.519	541.375	470.732	-1123.017	651.567	296.555	-1087.245	590.746	266.300	-1038.248	571.115	45.972	-885.399	694.200	971.013
-698.060	814.554	1002.994	-716.579	564.905	987.209	-713.527	642.653	450.331	-738.902	542.065	472.282	-1111.481	651.452	295.387	-1074.572	590.655	266.099	-1021.229	570.398	46.816	-879.957	695.223	972.121
