NO_OF_FRAMES	7200
NO_OF_CAMERAS	12
NO_OF_MARKERS	8
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-02-08, 11:55:03	228381.22308140
DATA_INCLUDED	3D
MARKER_NAMES	ASISL	medialKnee	lateralKnee	medialMalleolus	lateralMalleolus	heel	toe	sacral
ASISL X	ASISL Y	ASISL Z	medialKnee X	medialKnee Y	medialKnee Z	lateralKnee X	lateralKnee Y	lateralKnee Z	medialMalleolus X	medialMalleolus Y	medialMalleolus Z	lateralMalleolus X	lateralMalleolus Y	lateralMalleolus Z	heel X	heel Y	heel Z	toe X	toe Y	toe Z	sacral X	sacral Y	sacral Z	
0.000	0.000	0.000	532.995	284.336	499.412	419.994	192.719	524.073	333.530	291.987	130.332	261.114	235.887	131.716	204.125	326.470	26.528	465.990	121.324	63.269	107.814	598.956	767.460
0.000	0.000	0.000	533.085	284.410	499.402	420.164	192.677	524.048	333.540	291.987	130.304	261.202	235.825	131.832	204.128	326.456	26.540	466.012	121.319	63.278	107.781	598.787	767.398
0.000	0.000	0.000	533.181	284.454	499.289	420.272	192.675	523.982	333.550	292.005	130.310	261.221	235.754	131.817	204.118	326.431	26.539	466.007	121.340	63.266	107.749	598.675	767.304
0.000	0.000	0.000	533.244	284.474	499.296	420.401	192.628	523.966	333.551	292.010	130.311	261.179	235.839	131.771	204.149	326.459	26.545	466.033	121.358	63.238	107.740	598.540	767.243
0.000	0.000	0.000	533.321	284.519	499.252	420.552	192.616	523.888	333.573	292.051	130.311	261.338	235.666	131.956	204.136	326.443	26.537	466.039	121.360	63.277	107.675	598.406	767.161
0.000	0.000	0.000	533.417	284.514	499.191	420.653	192.572	523.827	333.588	292.029	130.293	261.235	235.839	131.850	204.166	326.491	26.562	466.037	121.324	63.258	107.671	598.306	767.092
0.000	0.000	0.000	533.505	284.523	499.160	420.814	192.504	523.800	333.595	292.033	130.293	261.344	235.803	131.948	204.188	326.487	26.555	466.040	121.358	63.250	107.628	598.161	767.022
0.000	0.000	0.000	533.572	284.532	499.140	420.888	192.524	523.711	333.641	292.048	130.293	261.232	235.908	131.866	204.137	326.471	26.569	466.027	121.349	63.234	107.591	598.055	766.924
0.000	0.000	0.000	533.690	284.524	499.118	421.036	192.461	523.672	333.656	292.028	130.301	261.366	235.808	131.943	204.163	326.507	26.602	466.049	121.358	63.213	107.522	597.921	766.862
0.000	0.000	0.000	533.771	284.527	499.075	421.161	192.414	523.611	333.643	292.029	130.298	261.304	235.853	131.938	204.138	326.460	26.577	466.052	121.325	63.200	107.498	597.792	766.751
0.000	0.000	0.000	533.854	284.536	499.085	421.233	192.411	523.592	333.666	292.056	130.316	261.315	235.765	132.034	204.143	326.471	26.589	466.051	121.322	63.224	107.458	597.635	766.676
0.000	0.000	0.000	533.922	284.512	499.003	421.354	192.321	523.544	333.689	292.057	130.303	261.349	235.806	131.953	204.123	326.458	26.593	466.053	121.310	63.222	107.378	597.529	766.575
0.000	0.000	0.000	534.021	284.516	498.929	421.444	192.291	523.501	333.681	292.051	130.283	261.438	235.723	131.963	204.145	326.462	26.589	466.049	121.319	63.203	107.320	597.382	766.513
0.000	0.000	0.000	534.120	284.513	498.868	421.504	192.267	523.480	333.698	292.074	130.304	261.473	235.638	132.023	204.141	326.450	26.574	466.064	121.318	63.210	107.272	597.309	766.395
0.000	0.000	0.000	534.217	284.510	498.788	421.658	192.236	523.443	333.722	292.092	130.292	261.403	235.736	132.011	204.141	326.486	26.588	466.035	121.336	63.221	107.232	597.191	766.326
0.000	0.000	0.000	534.301	284.487	498.740	421.720	192.217	523.413	333.716	292.086	130.282	261.460	235.746	131.967	204.149	326.478	26.588	466.050	121.355	63.191	107.149	597.099	766.238
0.000	0.000	0.000	534.416	284.512	498.645	421.857	192.167	523.332	333.738	292.086	130.280	261.484	235.749	132.076	204.147	326.497	26.599	466.063	121.358	63.162	107.070	596.985	766.108
0.000	0.000	0.000	534.525	284.507	498.571	421.999	192.146	523.307	333.740	292.094	130.284	261.525	235.672	132.077	204.128	326.492	26.626	466.061	121.322	63.168	107.036	596.847	766.060
0.000	0.000	0.000	534.597	284.526	498.508	422.160	192.073	523.271	333.774	292.093	130.272	261.504	235.703	132.103	204.145	326.469	26.600	466.072	121.341	63.168	106.982	596.691	765.931
0.000	0.000	0.000	534.696	284.525	498.465	422.339	192.033	523.277	333.799	292.107	130.282	261.554	235.698	132.127	204.161	326.458	26.612	466.064	121.270	63.175	106.918	596.569	765.847
0.000	0.000	0.000	534.831	284.543	498.414	422.453	191.991	523.249	333.793	292.113	130.247	261.638	235.660	132.144	204.172	326.473	26.610	466.075	121.323	63.140	106.874	596.401	765.741
0.000	0.000	0.000	534.920	284.558	498.355	422.555	191.963	523.209	333.801	292.151	130.238	261.589	235.724	132.142	204.163	326.469	26.641	466.091	121.345	63.135	106.808	596.275	765.633
0.000	0.000	0.000	535.008	284.565	498.278	422.650	191.958	523.160	333.858	292.111	130.269	261.624	235.776	132.154	204.165	326.475	26.646	466.089	121.345	63.133	106.760	596.116	765.587
0.000	0.000	0.000	535.149	284.615	498.216	422.806	191.910	523.135	333.854	292.171	130.248	261.545	235.855	132.210	204.175	326.501	26.632	466.100	121.337	63.149	106.724	595.996	765.467
0.000	0.000	0.000	535.221	284.630	498.158	422.983	191.862	523.052	333.892	292.171	130.275	261.661	235.765	132.249	204.186	326.500	26.649	466.080	121.325	63.093	106.637	595.827	765.426
0.000	0.000	0.000	535.353	284.653	498.094	423.084	191.826	523.029	333.901	292.172	130.290	261.744	235.771	132.333	204.184	326.519	26.675	466.050	121.336	63.100	106.570	595.632	765.352
0.000	0.000	0.000	535.453	284.661	498.055	423.273	191.766	522.991	333.908	292.144	130.257	261.780	235.702	132.288	204.167	326.496	26.661	466.090	121.314	63.097	106.489	595.419	765.274
0.000	0.000	0.000	535.623	284.701	498.050	423.420	191.746	522.938	333.918	292.192	130.253	261.803	235.735	132.374	204.181	326.484	26.658	466.111	121.330	63.065	106.428	595.222	765.207
0.000	0.000	0.000	535.672	284.729	497.975	423.597	191.718	522.864	333.971	292.202	130.274	261.755	235.766	132.377	204.200	326.497	26.700	466.092	121.339	63.076	106.362	595.031	765.128
0.000	0.000	0.000	535.797	284.757	497.925	423.749	191.697	522.799	333.950	292.195	130.277	261.802	235.756	132.397	204.180	326.534	26.688	466.102	121.341	63.054	106.269	594.815	765.099
0.000	0.000	0.000	535.922	284.792	497.923	423.926	191.661	522.787	333.972	292.210	130.269	261.897	235.755	132.479	204.200	326.504	26.719	466.090	121.346	63.072	106.234	594.683	765.053
0.000	0.000	0.000	536.060	284.815	497.811	424.070	191.662	522.712	334.000	292.217	130.270	261.800	235.844	132.422	204.191	326.526	26.752	466.083	121.348	63.067	106.152	594.467	764.992
0.000	0.000	0.000	536.162	284.856	497.801	424.273	191.605	522.694	334.037	292.218	130.286	261.855	235.823	132.456	204.216	326.532	26.756	466.075	121.328	63.036	106.090	594.267	764.893
0.000	0.000	0.000	536.307	284.922	497.774	424.462	191.620	522.597	334.081	292.208	130.310	261.953	235.761	132.520	204.198	326.512	26.763	466.095	121.342	63.000	106.077	594.116	764.838
0.000	0.000	0.000	536.430	284.983	497.747	424.656	191.641	522.559	334.133	292.237	130.288	261.998	235.815	132.560	204.195	326.486	26.789	466.107	121.346	62.961	106.029	593.954	764.768
0.000	0.000	0.000	536.579	285.064	497.730	424.763	191.669	522.495	334.155	292.289	130.261	262.074	235.793	132.592	204.153	326.474	26.822	466.111	121.336	62.949	105.980	593.782	764.735
0.000	0.000	0.000	536.765	285.211	497.708	424.954	191.705	522.441	334.234	292.328	130.264	262.131	235.738	132.608	204.204	326.471	26.814	466.146	121.329	62.861	105.936	593.651	764.659
0.000	0.000	0.000	536.961	285.325	497.650	425.179	191.740	522.383	334.291	292.359	130.266	262.254	235.775	132.627	204.241	326.514	26.838	466.122	121.368	62.861	105.867	593.518	764.592
0.000	0.000	0.000	537.094	285.482	497.597	425.411	191.811	522.309	334.315	292.382	130.224	262.233	235.856	132.654	204.250	326.521	26.870	466.134	121.333	62.792	105.824	593.361	764.542
0.000	0.000	0.000	537.340	285.699	497.561	425.636	191.890	522.237	334.377	292.463	130.187	262.255	235.906	132.702	204.224	326.519	26.883	466.121	121.393	62.803	105.777	593.243	764.490
0.000	0.000	0.000	537.487	285.888	497.440	425.894	191.974	522.162	334.449	292.500	130.180	262.331	235.965	132.693	204.226	326.539	26.879	466.159	121.419	62.740	105.693	593.091	764.421
0.000	0.000	0.000	537.679	286.088	497.373	426.210	192.048	522.017	334.482	292.569	130.139	262.436	235.907	132.753	204.228	326.507	26.896	466.186	121.445	62.667	105.605	592.945	764.311
0.000	0.000	0.000	537.855	286.286	497.263	426.614	192.056	521.860	334.553	292.646	130.118	262.554	235.900	132.744	204.215	326.507	26.897	466.202	121.474	62.661	105.524	592.785	764.199
0.000	0.000	0.000	538.059	286.524	497.203	426.947	192.132	521.716	334.720	292.711	129.888	262.622	235.923	132.822	204.222	326.467	26.908	466.233	121.459	62.597	105.427	592.610	764.061
0.000	0.000	0.000	538.203	286.730	497.085	427.334	192.146	521.605	334.668	292.757	130.024	262.660	235.983	132.845	204.246	326.461	26.902	466.224	121.472	62.560	105.293	592.414	763.926
0.000	0.000	0.000	538.378	287.012	497.022	427.727	192.196	521.476	334.802	292.864	129.753	262.750	235.989	132.879	204.229	326.445	26.924	466.247	121.501	62.516	105.196	592.273	763.806
0.000	0.000	0.000	538.547	287.249	496.887	428.035	192.275	521.354	334.739	292.873	129.967	262.849	236.040	132.882	204.202	326.426	26.960	466.283	121.526	62.484	105.097	592.137	763.698
0.000	0.000	0.000	538.717	287.549	496.852	428.295	192.378	521.275	334.933	292.962	129.717	262.860	236.128	132.941	204.251	326.462	26.945	466.287	121.562	62.425	105.018	592.041	763.551
0.000	0.000	0.000	538.900	287.794	496.780	428.581	192.471	521.205	334.978	293.009	129.698	262.921	236.122	132.966	204.198	326.433	26.949	466.299	121.560	62.368	104.944	591.907	763.428
0.000	0.000	0.000	539.071	288.013	496.736	428.898	192.518	521.120	335.014	293.015	129.666	263.038	236.177	133.010	204.212	326.433	26.984	466.335	121.592	62.329	104.841	591.803	763.293
0.000	0.000	0.000	539.262	288.213	496.652	429.194	192.582	521.054	335.112	293.035	129.650	263.099	236.168	133.092	204.175	326.355	27.019	466.394	121.563	62.211	104.736	591.686	763.131
0.000	0.000	0.000	539.378	288.379	496.586	429.489	192.626	521.066	334.993	293.018	129.873	263.195	236.128	133.178	204.221	326.334	27.041	466.433	121.543	62.142	104.674	591.576	762.912
0.000	0.000	0.000	539.499	288.508	496.535	429.760	192.627	521.055	335.174	293.089	129.664	263.289	236.114	133.160	204.199	326.292	27.059	466.478	121.565	62.086	104.587	591.454	762.733
0.000	0.000	0.000	539.640	288.609	496.497	430.038	192.619	520.968	335.235	293.089	129.645	263.328	236.174	133.267	204.190	326.266	27.094	466.486	121.563	62.021	104.522	591.406	762.540
0.000	0.000	0.000	539.758	288.725	496.488	430.280	192.614	520.929	335.278	293.080	129.661	263.397	236.140	133.274	204.178	326.272	27.132	466.511	121.557	61.950	104.500	591.353	762.365
0.000	0.000	0.000	539.919	288.780	496.438	430.608	192.551	520.913	335.358	293.116	129.659	263.467	236.140	133.348	204.187	326.242	27.172	466.550	121.548	61.852	104.450	591.297	762.147
0.000	0.000	0.000	540.066	288.801	496.423	430.750	192.533	520.856	335.379	293.154	129.682	263.557	236.093	133.534	204.184	326.239	27.210	466.596	121.592	61.818	104.408	591.275	761.873
0.000	0.000	0.000	540.245	288.838	496.394	430.962	192.486	520.776	335.440	293.116	129.685	263.583	236.106	133.551	204.164	326.200	27.254	466.575	121.545	61.721	104.347	591.227	761.652
0.000	0.000	0.000	540.395	288.781	496.397	431.138	192.409	520.752	335.495	293.097	129.675	263.604	236.133	133.642	204.194	326.158	27.282	466.630	121.553	61.654	104.297	591.135	761.380
0.000	0.000	0.000	540.534	288.754	496.448	431.303	192.263	520.699	335.541	293.106	129.736	263.715	236.057	133.724	204.193	326.126	27.314	466.681	121.561	61.632	104.194	591.027	761.066
0.000	0.000	0.000	540.659	288.657	496.412	431.452	192.159	520.633	335.598	293.097	129.716	263.769	236.051	133.728	204.227	326.107	27.342	466.700	121.512	61.569	104.108	590.931	760.764
0.000	0.000	0.000	540.775	288.558	496.450	431.582	192.022	520.567	335.674	293.119	129.739	263.844	236.025	133.786	204.215	326.082	27.375	466.746	121.503	61.520	103.996	590.837	760.483
0.000	0.000	0.000	540.873	288.433	496.503	431.627	191.921	520.524	335.687	293.107	129.714	263.852	236.060	133.860	204.227	326.109	27.400	466.775	121.491	61.459	103.792	590.676	760.180
0.000	0.000	0.000	540.908	288.253	496.516	431.650	191.799	520.470	335.736	293.151	129.763	263.915	236.049	133.892	204.248	326.112	27.428	466.750	121.505	61.435	103.745	590.600	759.909
0.000	0.000	0.000	541.007	288.079	496.529	431.679	191.621	520.434	335.768	293.119	129.748	263.963	236.055	133.925	204.220	326.140	27.470	466.785	121.468	61.400	103.611	590.537	759.663
0.000	0.000	0.000	541.052	287.925	496.578	431.658	191.463	520.375	335.784	293.086	129.760	264.014	235.985	133.977	204.289	326.156	27.504	466.826	121.471	61.342	103.574	590.489	759.430
0.000	0.000	0.000	541.077	287.709	496.624	431.579	191.292	520.351	335.827	293.112	129.758	263.522	236.652	134.014	204.258	326.122	27.475	466.838	121.462	61.333	103.505	590.470	759.065
0.000	0.000	0.000	541.099	287.516	496.684	431.568	191.057	520.308	335.828	293.080	129.768	264.095	236.013	133.890	204.269	326.134	27.479	466.806	121.436	61.308	103.440	590.437	758.688
0.000	0.000	0.000	541.104	287.265	496.796	431.473	190.881	520.317	335.856	293.072	129.784	264.083	235.960	133.964	204.301	326.116	27.496	466.797	121.404	61.301	103.345	590.423	758.350
0.000	0.000	0.000	541.077	287.025	496.847	431.379	190.676	520.273	335.839	293.051	129.816	264.124	236.013	133.938	204.260	326.109	27.502	466.801	121.401	61.258	103.284	590.452	757.894
0.000	0.000	0.000	541.031	286.758	496.917	431.267	190.544	520.272	335.709	293.009	130.060	263.596	236.630	134.021	204.276	326.138	27.502	466.812	121.401	61.302	103.131	590.416	757.573
0.000	0.000	0.000	541.000	286.514	497.028	431.101	190.328	520.269	335.859	293.039	129.830	264.036	236.018	133.962	204.297	326.174	27.546	466.806	121.401	61.298	102.986	590.366	757.257
0.000	0.000	0.000	540.939	286.248	497.146	430.917	190.124	520.262	335.816	292.993	129.814	264.099	236.028	133.937	204.344	326.232	27.562	466.806	121.402	61.271	102.851	590.311	756.898
0.000	0.000	0.000	540.861	285.949	497.281	430.763	189.918	520.231	335.815	292.963	129.879	263.998	236.027	133.926	204.321	326.228	27.555	466.793	121.407	61.264	102.715	590.288	756.613
0.000	0.000	0.000	540.791	285.647	497.396	430.537	189.700	520.197	335.768	292.941	129.852	263.529	236.625	134.018	204.335	326.203	27.536	466.827	121.385	61.282	102.590	590.240	756.307
0.000	0.000	0.000	540.684	285.395	497.491	430.403	189.454	520.262	335.795	292.898	129.923	264.160	235.853	133.989	204.361	326.205	27.551	466.822	121.355	61.259	102.492	590.223	755.944
0.000	0.000	0.000	540.551	285.153	497.667	430.162	189.195	520.263	335.611	292.830	130.227	264.120	235.798	133.984	204.325	326.174	27.540	466.806	121.367	61.271	102.330	590.212	755.612
0.000	0.000	0.000	540.435	284.910	497.775	429.926	188.996	520.308	335.751	292.825	130.031	264.028	235.820	133.937	204.354	326.186	27.537	466.791	121.360	61.302	102.289	590.339	755.216
0.000	0.000	0.000	540.308	284.649	497.947	429.689	188.800	520.352	335.719	292.787	130.079	264.049	235.761	133.913	204.362	326.183	27.560	466.768	121.335	61.322	102.119	590.384	754.808
0.000	0.000	0.000	540.096	284.418	498.032	429.379	188.632	520.401	335.646	292.735	130.139	263.901	235.797	133.927	204.347	326.209	27.551	466.793	121.322	61.297	101.948	590.450	754.492
0.000	0.000	0.000	539.971	284.133	498.180	429.128	188.444	520.446	335.468	292.647	130.360	263.876	235.771	133.861	204.360	326.241	27.564	466.771	121.332	61.344	101.796	590.512	754.201
0.000	0.000	0.000	539.793	283.875	498.338	428.861	188.240	520.436	335.552	292.647	130.196	263.843	235.703	133.880	204.369	326.239	27.545	466.728	121.354	61.338	101.651	590.567	753.914
0.000	0.000	0.000	539.636	283.614	498.450	428.549	188.037	520.475	335.360	292.557	130.406	263.784	235.650	133.788	204.364	326.236	27.539	466.733	121.322	61.352	101.545	590.623	753.579
0.000	0.000	0.000	539.427	283.370	498.580	428.230	187.809	520.547	335.458	292.554	130.225	263.869	235.586	133.809	204.368	326.198	27.473	466.748	121.330	61.361	101.450	590.718	753.267
0.000	0.000	0.000	539.235	283.153	498.739	427.970	187.610	520.588	335.306	292.489	130.445	263.712	235.599	133.670	204.302	326.172	27.441	466.729	121.300	61.396	101.371	590.813	752.895
0.000	0.000	0.000	539.027	282.950	498.860	427.697	187.349	520.636	335.237	292.473	130.449	263.847	235.382	133.713	204.305	326.166	27.406	466.697	121.304	61.424	101.277	590.954	752.547
0.000	0.000	0.000	538.793	282.719	499.059	427.331	187.171	520.605	335.171	292.404	130.449	263.610	235.573	133.574	204.311	326.176	27.354	466.680	121.263	61.444	101.177	591.087	752.231
0.000	0.000	0.000	538.571	282.412	499.149	427.012	187.022	520.698	335.142	292.392	130.460	263.612	235.462	133.491	204.310	326.211	27.322	466.633	121.302	61.500	100.962	591.186	751.852
0.000	0.000	0.000	538.353	282.170	499.254	426.746	186.803	520.706	335.073	292.357	130.454	263.000	236.116	133.542	204.262	326.204	27.300	466.653	121.323	61.494	100.870	591.420	751.544
0.000	0.000	0.000	538.153	281.880	499.350	426.387	186.616	520.723	335.041	292.320	130.478	263.375	235.501	133.320	204.272	326.203	27.277	466.603	121.343	61.510	100.794	591.596	751.176
0.000	0.000	0.000	537.891	281.623	499.472	426.065	186.415	520.753	334.983	292.270	130.476	263.393	235.417	133.390	204.261	326.202	27.254	466.610	121.320	61.520	100.741	591.755	750.875
0.000	0.000	0.000	537.633	281.396	499.593	425.776	186.197	520.798	334.922	292.233	130.483	263.326	235.398	133.320	204.244	326.185	27.219	466.559	121.285	61.583	100.690	591.944	750.564
0.000	0.000	0.000	537.426	281.108	499.728	425.449	185.971	520.844	334.860	292.190	130.490	263.245	235.324	133.217	204.240	326.170	27.199	466.585	121.309	61.603	100.629	592.066	750.314
0.000	0.000	0.000	537.204	280.868	499.832	425.182	185.747	520.889	334.788	292.169	130.484	263.240	235.276	133.272	204.232	326.143	27.148	466.555	121.315	61.627	100.490	592.176	750.017
0.000	0.000	0.000	536.985	280.630	500.005	424.891	185.549	520.923	334.751	292.139	130.519	263.133	235.209	133.261	204.201	326.120	27.137	466.542	121.244	61.639	100.428	592.354	749.758
0.000	0.000	0.000	536.790	280.375	500.090	424.595	185.398	520.978	334.688	292.077	130.538	263.099	235.178	133.143	204.208	326.162	27.145	466.508	121.292	61.654	100.349	592.538	749.389
0.000	0.000	0.000	536.509	280.097	500.162	424.297	185.224	521.006	334.621	292.056	130.566	263.071	235.112	133.151	204.198	326.166	27.100	466.507	121.333	61.680	100.272	592.748	749.040
0.000	0.000	0.000	536.262	279.792	500.222	424.033	185.049	521.041	334.561	291.983	130.582	262.887	235.171	133.035	204.209	326.172	27.093	466.459	121.283	61.705	100.180	592.881	748.703
0.000	0.000	0.000	536.015	279.525	500.312	423.685	184.865	521.133	334.486	291.926	130.575	262.912	235.083	133.110	204.183	326.156	27.084	466.480	121.317	61.717	100.090	593.031	748.380
0.000	0.000	0.000	535.803	279.311	500.412	423.324	184.685	521.187	334.463	291.893	130.596	262.808	235.019	133.033	204.165	326.128	27.036	466.480	121.312	61.726	99.960	593.115	748.103
0.000	0.000	0.000	535.597	279.070	500.446	423.042	184.470	521.289	334.392	291.850	130.600	262.812	234.982	132.995	204.150	326.099	27.056	466.458	121.278	61.734	99.855	593.192	747.860
0.000	0.000	0.000	535.442	278.790	500.573	422.762	184.254	521.352	334.349	291.833	130.612	262.659	235.009	132.935	204.152	326.098	27.016	466.435	121.245	61.758	99.763	593.295	747.649
0.000	0.000	0.000	535.208	278.558	500.616	422.402	184.115	521.372	334.302	291.798	130.641	262.096	235.602	132.994	204.138	326.082	27.003	466.403	121.254	61.764	99.711	593.443	747.343
0.000	0.000	0.000	534.980	278.331	500.653	422.099	184.020	521.399	334.265	291.754	130.634	262.663	234.819	132.917	204.100	326.111	27.003	466.422	121.247	61.759	99.723	593.620	747.061
