NO_OF_SAMPLES	28800
TOT_NO_OF_CHAN	4
FREQUENCY	960.000000
NO_OF_CALC_CHAN	0
TIME_STAMP	2020-02-08, 11:55:03	228381.22308140
FIRST_SAMPLE	1
DESCRIPTION	--
DATA_INCLUDED	Analog
CHANNEL_NAMES	Vastus Lateralis	Vastus Medialis	Tibialis Anterior	Lateral Gastroc
CHANNEL_GAIN	1	1	1	1
FP_LOCATION
FP_CAL
FP_GAIN
Vastus Lateralis	Vastus Medialis	Tibialis Anterior	Lateral Gastroc	
0.009918	0.019379	0.013275	-0.000763	
0.001984	0.014496	0.014191	0.000153	
-0.009308	0.022736	0.014496	0.000763	
-0.019379	0.007782	0.001068	-0.002899	
-0.005646	0.000458	0.000458	-0.000763	
0.001068	-0.006256	0.001068	-0.005035	
-0.009613	-0.005646	0.014191	-0.005035	
-0.063020	-0.008087	0.004120	-0.010529	
-0.053559	0.001678	-0.007477	-0.009003	
-0.018158	0.000458	0.003815	-0.009918	
-0.000763	0.008392	0.015411	-0.006256	
-0.001068	0.006256	0.016327	-0.004120	
-0.019073	0.002289	0.005341	-0.008392	
-0.027618	-0.005646	0.008698	-0.003510	
-0.031892	-0.017242	0.007782	-0.003510	
-0.003204	-0.016937	0.008087	-0.000763	
0.008087	-0.028534	0.001678	-0.008392	
0.034028	-0.005646	0.010223	0.000763	
0.034028	-0.002289	-0.003510	-0.007782	
0.038606	0.016632	0.006256	-0.001678	
0.020599	0.022430	0.009003	-0.004425	
0.007172	0.027924	0.012970	-0.000763	
-0.016327	0.017242	0.018463	-0.003204	
-0.014191	0.016327	0.021515	-0.003204	
-0.007477	0.008087	0.012665	-0.009003	
-0.005951	0.008698	0.002289	-0.006866	
-0.008392	0.012360	-0.007477	-0.004120	
-0.005951	0.005035	-0.016937	-0.006866	
0.003204	0.003204	-0.005646	-0.009003	
0.012360	0.004730	0.047761	-0.008392	
0.020599	0.001984	0.076753	-0.009308	
0.030670	-0.008392	0.052949	-0.007477	
0.044404	-0.010834	0.001068	-0.004120	
0.050813	-0.010834	0.025482	-0.010529	
0.061189	-0.019989	-0.011749	-0.003510	
0.011139	-0.025787	-0.002289	-0.009003	
-0.000763	-0.027313	0.017853	-0.006866	
-0.018158	-0.021515	0.008698	-0.008087	
-0.037385	0.022430	0.009003	-0.007477	
-0.060578	0.050202	0.033113	-0.004425	
-0.068208	0.065156	0.029144	-0.005646	
-0.070039	0.060884	0.017853	-0.008392	
-0.071870	0.048982	-0.007477	-0.005646	
-0.074311	0.024872	0.016327	-0.013275	
-0.072480	0.002594	0.044404	-0.014496	
-0.055390	-0.004120	0.005341	-0.007782	
-0.027313	-0.015717	-0.066987	-0.010529	
0.015106	-0.013580	-0.080415	-0.009003	
0.038301	-0.011444	-0.059358	-0.007172	
0.034944	-0.015106	-0.052949	-0.008392	
0.020599	-0.012054	-0.044099	-0.002899	
0.000153	-0.002899	-0.052644	0.001678	
-0.003510	-0.004120	0.109102	-0.006256	
0.008087	-0.001068	0.172275	-0.005951	
0.012665	0.010529	0.041352	-0.017242	
0.012970	0.017242	0.008698	-0.010529	
0.008087	0.002289	-0.000153	-0.014496	
0.002899	0.000458	0.017853	-0.011444	
-0.002289	-0.017242	-0.024261	-0.009308	
-0.004425	-0.036164	-0.119478	-0.002289	
-0.006866	-0.024261	-0.066377	0.000153	
-0.011749	-0.013885	0.048982	-0.002289	
0.006561	0.000153	0.090180	-0.005646	
0.027924	0.023346	0.088960	-0.007782	
0.020294	0.026703	-0.016022	-0.004425	
-0.003815	0.003815	-0.052033	-0.006866	
-0.017853	0.000153	0.001678	0.002594	
-0.035859	-0.009918	0.063630	-0.001984	
-0.041047	-0.009308	0.048982	0.001984	
-0.033418	-0.011139	-0.008392	-0.000763	
-0.009308	-0.011444	0.024872	-0.000153	
0.004730	-0.012970	0.016632	-0.014496	
0.020599	-0.002289	0.012665	-0.012054	
0.031281	0.001984	0.038606	-0.006256	
0.016937	0.012970	0.019073	-0.005951	
-0.005951	0.008392	0.008392	-0.012054	
-0.004425	0.011749	0.008698	-0.010223	
-0.001068	0.019073	0.003204	-0.006866	
0.006561	0.028229	0.004425	-0.011444	
0.014801	0.030670	0.014496	-0.010223	
0.009613	0.033418	0.010529	-0.010529	
0.030365	0.037385	0.008392	-0.003510	
0.018768	0.010529	-0.010834	-0.005646	
0.001984	-0.012970	-0.002289	-0.002899	
-0.011139	-0.019073	-0.003204	-0.013275	
-0.011749	-0.015411	-0.011139	-0.011139	
