NO_OF_SAMPLES	4800
TOT_NO_OF_CHAN	4
FREQUENCY	960.000000
NO_OF_CALC_CHAN	0
TIME_STAMP	2020-02-08, 11:45:40	227818.57981040
FIRST_SAMPLE	1
DESCRIPTION	--
DATA_INCLUDED	Analog
CHANNEL_NAMES	Vastus Lateralis	Vastus Medialis	Tibialis Anterior	Lateral Gastroc
CHANNEL_GAIN	1	1	1	1
FP_LOCATION
FP_CAL
FP_GAIN
Vastus Lateralis	Vastus Medialis	Tibialis Anterior	Lateral Gastroc	
0.001984	0.014496	0.010529	-0.012054	
-0.009918	-0.015717	0.014191	-0.011139	
-0.015411	-0.010834	0.041352	-0.002899	
-0.013885	-0.006256	0.009308	-0.015411	
-0.003204	0.000153	-0.002899	-0.011139	
-0.015717	-0.005646	0.009918	-0.016327	
-0.005035	-0.001068	0.006256	-0.003510	
-0.021820	-0.017242	0.016022	-0.009918	
-0.049897	-0.030975	0.048371	-0.013885	
-0.039216	-0.019379	0.030670	-0.007172	
-0.021210	-0.027313	-0.038301	-0.012360	
-0.007782	-0.026093	-0.047456	-0.003510	
-0.015717	-0.028534	-0.019684	-0.005951	
0.007782	0.003204	0.004120	0.000763	
0.018768	0.012360	0.009003	-0.005951	
0.032502	0.029755	0.008698	0.000153	
0.030060	0.025177	0.003815	-0.004425	
0.042268	0.040437	0.009308	0.005951	
0.035859	0.035249	0.010223	0.000763	
0.025787	0.026703	0.015411	-0.006256	
0.010223	0.018158	0.018158	-0.008392	
0.018768	0.028839	0.017242	-0.003204	
0.013275	0.020294	0.005341	-0.009308	
0.001678	0.007172	-0.003204	-0.007782	
-0.010223	0.005035	-0.001068	-0.009918	
-0.016022	-0.000763	-0.003510	-0.011749	
-0.009613	-0.000763	0.005341	0.000458	
-0.021210	-0.011444	0.024567	-0.001678	
-0.023956	-0.025787	0.053559	0.002899	
-0.033418	-0.039521	0.043183	-0.011139	
-0.033418	-0.032197	0.007782	-0.003510	
-0.048371	-0.025482	0.000153	-0.003510	
-0.041047	-0.010834	-0.008392	0.006561	
-0.031892	-0.027008	0.002289	0.004425	
