NO_OF_FRAMES	1200
NO_OF_CAMERAS	12
NO_OF_MARKERS	9
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-02-08, 11:50:02	228080.26681630
DATA_INCLUDED	3D
MARKER_NAMES	ASISL	ASISR	medialKnee	lateralKnee	medialMalleolus	lateralMalleolus	heel	toe	sacral
ASISL X	ASISL Y	ASISL Z	ASISR X	ASISR Y	ASISR Z	medialKnee X	medialKnee Y	medialKnee Z	lateralKnee X	lateralKnee Y	lateralKnee Z	medialMalleolus X	medialMalleolus Y	medialMalleolus Z	lateralMalleolus X	lateralMalleolus Y	lateralMalleolus Z	heel X	heel Y	heel Z	toe X	toe Y	toe Z	sacral X	sacral Y	sacral Z	
-2912.747	837.065	1051.883	-2929.711	557.882	1054.586	-2955.500	668.548	547.883	0.000	0.000	0.000	-3048.916	647.744	132.610	0.000	0.000	0.000	0.000	0.000	0.000	-2835.597	608.548	73.683	-3137.067	711.560	1080.074
-2912.747	837.291	1051.923	-2929.815	558.023	1054.615	-2955.384	668.569	547.989	0.000	0.000	0.000	-3048.855	647.792	132.617	0.000	0.000	0.000	0.000	0.000	0.000	-2835.708	608.548	73.715	-3137.075	711.737	1080.069
-2912.661	837.384	1051.930	-2929.795	558.104	1054.715	-2955.441	668.639	548.004	0.000	0.000	0.000	-3048.857	647.781	132.661	0.000	0.000	0.000	0.000	0.000	0.000	-2835.692	608.553	73.704	-3137.108	711.904	1080.047
-2912.745	837.510	1051.840	-2929.799	558.263	1054.787	-2955.517	668.713	548.025	0.000	0.000	0.000	-3048.834	647.718	132.654	0.000	0.000	0.000	0.000	0.000	0.000	-2835.786	608.520	73.757	-3137.154	712.116	1080.043
-2912.677	837.588	1051.986	-2929.850	558.400	1054.814	-2955.570	668.751	548.102	0.000	0.000	0.000	-3048.832	647.731	132.609	0.000	0.000	0.000	0.000	0.000	0.000	-2835.776	608.554	73.720	-3137.169	712.292	1080.024
-2912.622	837.675	1052.052	-2929.916	558.487	1054.871	-2955.589	668.847	548.102	0.000	0.000	0.000	-3048.766	647.732	132.586	0.000	0.000	0.000	0.000	0.000	0.000	-2835.870	608.473	73.782	-3137.229	712.498	1080.021
-2912.578	837.770	1052.050	-2930.041	558.702	1054.863	-2955.734	668.896	548.109	0.000	0.000	0.000	-3048.731	647.701	132.632	0.000	0.000	0.000	0.000	0.000	0.000	-2835.782	608.425	73.848	-3137.260	712.632	1080.016
-2912.546	837.874	1051.993	-2929.895	558.752	1054.892	-2955.745	668.920	548.061	0.000	0.000	0.000	-3048.791	647.663	132.550	0.000	0.000	0.000	0.000	0.000	0.000	-2835.812	608.368	73.881	-3137.235	712.744	1079.979
-2912.525	837.986	1051.894	-2930.053	558.874	1054.923	-2955.628	668.921	548.177	0.000	0.000	0.000	-3048.738	647.623	132.547	0.000	0.000	0.000	0.000	0.000	0.000	-2835.755	608.319	73.919	-3137.191	712.870	1079.911
-2912.517	838.107	1051.763	-2929.898	558.923	1054.949	-2955.699	668.928	548.128	0.000	0.000	0.000	-3048.630	647.554	132.498	0.000	0.000	0.000	0.000	0.000	0.000	-2835.197	607.972	74.733	-3137.170	712.981	1079.863
-2912.519	838.237	1051.615	-2929.927	559.078	1054.956	-2955.792	668.963	548.156	0.000	0.000	0.000	-3048.709	647.525	132.465	0.000	0.000	0.000	0.000	0.000	0.000	-2835.425	607.988	74.707	-3137.117	713.088	1079.777
-2912.532	838.375	1051.462	-2929.902	559.172	1054.974	-2955.872	668.984	548.065	0.000	0.000	0.000	-3048.801	647.458	132.450	0.000	0.000	0.000	0.000	0.000	0.000	-2835.411	607.925	74.740	-3137.135	713.233	1079.762
-2912.556	838.522	1051.315	-2929.862	559.200	1054.987	-2955.924	668.966	548.054	0.000	0.000	0.000	-3048.777	647.401	132.371	0.000	0.000	0.000	0.000	0.000	0.000	-2835.428	607.848	74.864	-3137.092	713.363	1079.671
-2912.591	838.679	1051.188	-2929.862	559.363	1054.972	-2955.986	668.987	547.994	0.000	0.000	0.000	-3048.850	647.323	132.309	0.000	0.000	0.000	0.000	0.000	0.000	-2835.570	607.764	74.849	-3137.109	713.484	1079.603
-2912.636	838.844	1051.093	-2929.904	559.444	1054.977	-2956.065	668.897	547.933	0.000	0.000	0.000	-3048.870	647.205	132.243	0.000	0.000	0.000	0.000	0.000	0.000	-2835.608	607.694	74.900	-3137.097	713.593	1079.520
-2912.641	838.921	1050.995	-2929.939	559.593	1055.004	-2956.008	668.834	547.893	0.000	0.000	0.000	-3048.894	647.139	132.137	0.000	0.000	0.000	0.000	0.000	0.000	-2835.847	607.607	74.985	-3137.057	713.695	1079.398
-2912.642	839.114	1050.750	-2929.943	559.625	1054.976	-2956.199	668.736	547.800	0.000	0.000	0.000	-3048.945	647.004	132.095	0.000	0.000	0.000	0.000	0.000	0.000	-2835.781	607.299	75.434	-3137.001	713.774	1079.298
-2912.737	839.207	1050.597	-2929.900	559.765	1054.843	-2956.302	668.661	547.702	0.000	0.000	0.000	-3049.020	646.915	132.076	0.000	0.000	0.000	0.000	0.000	0.000	-2836.031	607.196	75.643	-3136.937	713.827	1079.189
0.000	0.000	0.000	-2929.945	559.828	1054.626	-2956.336	668.560	547.635	0.000	0.000	0.000	-3049.039	646.802	131.940	0.000	0.000	0.000	0.000	0.000	0.000	-2836.166	607.085	75.725	-3136.854	713.925	1079.062
0.000	0.000	0.000	-2929.917	559.946	1054.850	-2956.313	668.442	547.563	0.000	0.000	0.000	-3049.042	646.670	131.897	0.000	0.000	0.000	0.000	0.000	0.000	-2836.306	606.922	75.977	-3136.817	714.024	1078.922
0.000	0.000	0.000	-2929.919	560.076	1054.656	-2956.837	668.576	546.952	0.000	0.000	0.000	-3049.045	646.526	131.830	0.000	0.000	0.000	0.000	0.000	0.000	-2836.387	606.807	76.073	-3136.812	714.132	1078.819
0.000	0.000	0.000	-2929.854	560.089	1054.665	-2956.598	668.312	546.903	0.000	0.000	0.000	-3049.113	646.403	131.735	0.000	0.000	0.000	0.000	0.000	0.000	-2836.456	606.592	76.276	-3136.753	714.273	1078.689
0.000	0.000	0.000	-2930.011	560.255	1054.587	-2956.370	668.091	546.914	0.000	0.000	0.000	-3049.099	646.253	131.717	0.000	0.000	0.000	0.000	0.000	0.000	-2836.548	606.427	76.421	-3136.716	714.405	1078.564
0.000	0.000	0.000	-2929.862	560.357	1054.597	-2956.087	667.839	546.867	0.000	0.000	0.000	-3049.188	646.119	131.689	0.000	0.000	0.000	0.000	0.000	0.000	-2836.713	606.209	76.506	-3136.591	714.562	1078.419
0.000	0.000	0.000	-2929.870	560.395	1054.506	-2955.966	667.587	546.790	0.000	0.000	0.000	-3049.167	645.930	131.566	0.000	0.000	0.000	0.000	0.000	0.000	-2836.779	606.116	76.678	-3136.481	714.673	1078.296
0.000	0.000	0.000	-2929.835	560.515	1054.467	-2955.726	667.357	546.767	0.000	0.000	0.000	-3049.187	645.812	131.501	0.000	0.000	0.000	0.000	0.000	0.000	-2836.906	605.945	76.783	-3136.324	714.782	1078.151
0.000	0.000	0.000	-2929.904	560.086	1055.447	-2955.502	667.039	546.789	0.000	0.000	0.000	-3049.274	645.691	131.428	0.000	0.000	0.000	0.000	0.000	0.000	-2837.061	605.799	76.931	-3136.233	714.938	1078.053
0.000	0.000	0.000	-2929.990	560.241	1055.448	-2955.334	666.916	546.722	0.000	0.000	0.000	-3049.231	645.553	131.459	0.000	0.000	0.000	0.000	0.000	0.000	-2837.082	605.619	77.084	-3136.097	715.119	1077.963
0.000	0.000	0.000	-2929.957	560.349	1055.410	-2955.221	666.671	546.670	0.000	0.000	0.000	-3049.277	645.362	131.360	0.000	0.000	0.000	0.000	0.000	0.000	-2837.288	605.499	77.122	-3135.978	715.287	1077.865
0.000	0.000	0.000	-2929.840	560.366	1055.403	-2954.879	666.405	546.609	0.000	0.000	0.000	-3049.316	645.245	131.318	0.000	0.000	0.000	0.000	0.000	0.000	-2837.361	605.380	77.141	-3135.856	715.511	1077.806
-2911.216	840.533	1049.112	-2929.904	561.249	1053.303	-2954.306	666.000	546.897	0.000	0.000	0.000	-3049.319	645.115	131.273	0.000	0.000	0.000	0.000	0.000	0.000	-2837.394	605.248	77.318	-3135.769	715.749	1077.743
-2911.053	840.607	1048.998	-2929.559	560.423	1055.382	-2954.204	665.814	546.680	0.000	0.000	0.000	-3049.371	644.965	131.278	0.000	0.000	0.000	0.000	0.000	0.000	-2837.381	605.112	77.431	-3135.591	715.958	1077.621
-2910.913	840.765	1048.870	-2929.691	560.675	1055.337	-2953.827	665.593	546.591	0.000	0.000	0.000	-3049.368	644.898	131.265	0.000	0.000	0.000	0.000	0.000	0.000	-2837.567	604.989	77.412	-3135.462	716.156	1077.573
-2910.777	840.915	1048.817	-2927.178	561.690	1054.250	-2953.725	665.418	546.472	0.000	0.000	0.000	-3049.424	644.807	131.224	0.000	0.000	0.000	0.000	0.000	0.000	-2837.525	604.883	77.558	-3135.254	716.352	1077.443
-2910.597	841.071	1048.706	-2929.408	560.733	1055.305	-2953.238	665.183	546.416	0.000	0.000	0.000	-3049.419	644.759	131.194	0.000	0.000	0.000	0.000	0.000	0.000	-2837.774	604.800	77.717	-3135.111	716.557	1077.393
-2910.326	841.247	1048.406	-2929.601	561.664	1053.073	-2953.054	665.044	546.248	0.000	0.000	0.000	-3049.477	644.652	131.200	0.000	0.000	0.000	0.000	0.000	0.000	-2837.620	604.643	77.854	-3134.927	716.788	1077.334
-2909.917	841.458	1047.783	-2929.114	560.828	1055.427	-2952.668	664.894	546.131	0.000	0.000	0.000	-3049.439	644.562	131.260	0.000	0.000	0.000	0.000	0.000	0.000	-2837.741	604.557	77.921	-3134.788	717.017	1077.321
-2910.504	842.139	1048.191	-2929.113	561.015	1055.396	-2953.857	665.055	545.948	0.000	0.000	0.000	-3049.471	644.527	131.300	0.000	0.000	0.000	0.000	0.000	0.000	-2838.075	604.593	77.787	-3134.644	717.281	1077.260
-2911.491	843.038	1049.173	-2929.261	561.158	1055.425	-2952.352	664.916	545.185	0.000	0.000	0.000	-3049.451	644.453	131.337	0.000	0.000	0.000	0.000	0.000	0.000	-2838.009	604.522	77.891	-3134.479	717.528	1077.229
-2912.282	843.902	1050.271	-2929.024	561.188	1055.455	-2951.993	664.844	545.069	0.000	0.000	0.000	-3049.420	644.477	131.341	0.000	0.000	0.000	0.000	0.000	0.000	-2837.949	604.366	78.044	-3134.332	717.731	1077.190
-2912.282	844.481	1051.027	-2928.995	561.366	1055.381	-2951.423	664.791	545.019	0.000	0.000	0.000	-3053.115	644.929	135.550	0.000	0.000	0.000	0.000	0.000	0.000	-2838.035	604.358	78.038	-3134.120	717.922	1077.118
-2910.895	844.521	1050.985	-2929.442	562.784	1053.350	-2950.926	664.701	544.863	0.000	0.000	0.000	-3053.118	644.916	135.604	0.000	0.000	0.000	0.000	0.000	0.000	-2837.899	604.204	78.150	-3133.851	718.114	1077.042
-2909.919	844.713	1050.990	-2928.621	564.244	1052.892	-2950.431	664.738	544.775	0.000	0.000	0.000	-3052.984	644.905	135.663	0.000	0.000	0.000	0.000	0.000	0.000	-2837.895	604.175	78.215	-3133.652	718.287	1077.006
-2909.077	844.798	1050.964	-2927.693	564.018	1052.337	-2949.949	664.755	544.732	0.000	0.000	0.000	-3052.944	644.949	135.714	0.000	0.000	0.000	0.000	0.000	0.000	-2837.891	604.181	78.228	-3133.382	718.477	1076.927
-2908.119	844.730	1050.904	-2928.594	565.583	1052.971	-2949.561	664.814	544.563	0.000	0.000	0.000	-3052.739	645.178	135.279	0.000	0.000	0.000	0.000	0.000	0.000	-2838.015	604.120	78.246	-3133.200	718.668	1076.908
-2907.275	844.930	1050.871	-2928.399	566.108	1053.277	-2948.928	664.824	544.533	0.000	0.000	0.000	-3052.702	645.201	135.333	0.000	0.000	0.000	0.000	0.000	0.000	-2837.758	604.064	78.386	-3132.977	718.843	1076.902
-2906.405	844.891	1050.822	-2928.254	566.382	1053.416	-2948.305	664.849	544.511	0.000	0.000	0.000	-3052.616	645.230	135.394	0.000	0.000	0.000	0.000	0.000	0.000	-2837.868	604.059	78.335	-3132.727	719.071	1076.844
-2905.590	845.045	1050.682	-2927.940	566.657	1053.632	-2947.503	664.835	544.425	0.000	0.000	0.000	-3052.712	645.322	135.571	0.000	0.000	0.000	0.000	0.000	0.000	-2837.844	604.020	78.425	-3134.065	718.780	1077.203
-2904.509	844.831	1050.288	-2927.451	566.968	1053.792	-2946.790	664.898	544.343	0.000	0.000	0.000	-3052.639	645.333	135.602	0.000	0.000	0.000	0.000	0.000	0.000	-2837.865	604.042	78.337	-3133.831	718.938	1077.199
-2904.005	844.968	1050.279	-2926.921	567.176	1053.917	-2946.136	664.999	544.317	0.000	0.000	0.000	-3052.532	645.360	135.626	0.000	0.000	0.000	0.000	0.000	0.000	-2837.844	604.040	78.323	-3131.914	719.576	1076.761
-2903.447	845.269	1050.257	-2926.410	567.439	1054.058	-2945.312	665.060	544.328	0.000	0.000	0.000	-3052.391	645.389	135.716	0.000	0.000	0.000	0.000	0.000	0.000	-2837.802	604.067	78.305	-3131.600	719.721	1076.708
-2902.896	845.378	1050.252	-2926.316	567.507	1054.367	-2944.580	665.160	544.294	0.000	0.000	0.000	-3052.217	645.439	135.545	0.000	0.000	0.000	0.000	0.000	0.000	-2837.712	604.033	78.271	-3131.235	719.898	1076.676
-2902.230	845.540	1050.184	-2925.690	567.813	1054.429	-2943.921	665.277	544.215	0.000	0.000	0.000	-3052.124	645.481	135.630	0.000	0.000	0.000	0.000	0.000	0.000	-2837.768	604.146	78.275	-3130.962	720.072	1076.659
-2902.107	846.023	1050.461	-2925.227	568.038	1054.487	-2943.105	665.359	544.199	0.000	0.000	0.000	-3051.951	645.518	135.694	0.000	0.000	0.000	0.000	0.000	0.000	-2837.770	604.218	78.170	-3130.651	720.280	1076.603
-2901.777	846.245	1050.500	-2924.763	568.280	1054.542	-2942.777	665.713	543.517	0.000	0.000	0.000	-3051.917	645.602	135.876	-3086.751	568.262	115.742	0.000	0.000	0.000	-2837.699	604.225	78.140	-3130.420	720.466	1076.584
-2901.400	846.544	1050.530	-2923.693	568.757	1054.267	-2941.765	665.713	543.442	0.000	0.000	0.000	-3051.696	645.542	135.851	-3086.407	568.172	115.869	0.000	0.000	0.000	-2837.856	604.373	78.001	-3130.099	720.670	1076.561
-2900.543	846.603	1050.115	-2923.662	568.711	1054.812	-2940.589	665.700	543.522	0.000	0.000	0.000	-3051.435	645.570	135.936	-3086.837	568.515	115.916	0.000	0.000	0.000	-2837.627	604.339	78.073	-3129.770	720.863	1076.470
-2900.120	846.842	1050.049	-2923.179	568.991	1054.857	-2939.340	665.722	543.446	0.000	0.000	0.000	-3051.358	645.595	136.020	-3086.522	568.524	116.084	0.000	0.000	0.000	-2837.666	604.482	77.929	-3129.435	721.051	1076.413
-2899.866	847.273	1049.957	-2922.639	569.305	1054.798	-2938.087	665.653	543.419	0.000	0.000	0.000	-3051.248	645.604	136.192	-3086.206	568.405	116.262	0.000	0.000	0.000	-2837.648	604.486	77.882	-3129.110	721.235	1076.354
-2899.730	847.747	1049.978	-2922.175	569.609	1054.803	-2937.141	665.731	543.145	0.000	0.000	0.000	-3050.958	645.545	136.203	-3086.375	568.567	116.442	0.000	0.000	0.000	-2837.367	604.492	77.679	-3128.801	721.470	1076.294
-2899.324	848.156	1049.835	-2923.654	569.251	1056.253	-2936.029	665.770	542.979	0.000	0.000	0.000	-3050.953	645.372	136.910	-3086.054	568.441	116.684	0.000	0.000	0.000	-2837.342	604.607	77.604	-3128.399	721.795	1076.197
-2899.170	848.625	1049.856	-2920.684	570.657	1054.410	-2934.894	665.702	542.856	0.000	0.000	0.000	-3050.782	645.353	137.057	-3086.007	568.559	116.788	0.000	0.000	0.000	-2837.377	604.669	77.527	-3128.106	722.109	1076.141
-2898.977	849.067	1049.765	-2920.328	571.113	1054.428	-2933.558	665.797	542.807	0.000	0.000	0.000	-3050.493	645.337	137.235	-3085.616	568.343	117.047	0.000	0.000	0.000	-2837.163	604.671	77.499	-3127.782	722.436	1076.135
-2898.688	849.461	1049.694	-2919.851	571.538	1054.341	-2932.501	665.759	542.625	0.000	0.000	0.000	-3050.208	645.273	137.375	-3085.261	568.299	117.161	0.000	0.000	0.000	-2837.096	604.701	77.418	-3127.495	722.743	1076.095
-2898.484	849.971	1049.706	-2919.838	572.665	1054.717	-2931.064	665.662	542.569	0.000	0.000	0.000	-3049.906	645.182	137.645	-3085.188	568.407	117.451	0.000	0.000	0.000	-2837.013	604.758	77.320	-3127.190	723.031	1076.044
-2898.343	850.506	1049.613	-2919.384	573.112	1054.650	-2929.592	665.612	542.443	0.000	0.000	0.000	-3049.550	645.038	137.848	-3084.884	568.254	117.750	0.000	0.000	0.000	-2837.109	604.829	77.186	-3126.872	723.358	1076.016
-2898.140	850.984	1049.466	-2918.843	573.593	1054.550	-2927.944	665.488	542.354	0.000	0.000	0.000	-3049.311	645.056	138.034	-3084.452	567.998	117.959	0.000	0.000	0.000	-2836.910	604.852	77.090	-3126.472	723.713	1075.912
-2897.924	851.455	1049.309	-2914.542	575.186	1052.389	-2926.531	665.429	542.193	0.000	0.000	0.000	-3048.954	644.943	138.261	-3084.534	568.048	118.230	0.000	0.000	0.000	-2836.731	604.885	76.986	-3126.053	724.076	1075.834
-2897.690	851.920	1049.140	-2916.983	574.328	1053.531	-2925.095	665.241	542.018	0.000	0.000	0.000	-3048.709	644.902	138.514	-3084.642	568.032	118.550	0.000	0.000	0.000	-2836.584	604.895	76.954	-3125.720	724.445	1075.777
-2897.431	852.381	1048.957	-2916.750	574.504	1053.806	-2924.883	665.347	542.139	0.000	0.000	0.000	-3048.357	644.853	138.828	-3084.321	567.999	118.937	0.000	0.000	0.000	-2836.583	604.946	76.734	-3125.406	724.831	1075.727
-2897.144	852.841	1048.759	-2916.392	574.972	1053.779	-2921.872	664.921	541.849	0.000	0.000	0.000	-3048.025	644.758	139.288	-3083.879	567.831	119.394	0.000	0.000	0.000	-2836.443	605.053	76.625	-3125.074	725.250	1075.705
-2896.824	853.302	1048.545	-2916.766	575.136	1054.269	-2919.929	664.788	541.660	0.000	0.000	0.000	-3047.640	644.678	139.735	-3083.467	567.676	119.877	0.000	0.000	0.000	-2836.458	605.114	76.413	-3124.694	725.692	1075.724
-2896.464	853.766	1048.313	-2916.406	575.593	1054.282	-2918.088	664.640	541.253	0.000	0.000	0.000	-3047.185	644.507	140.250	-3083.241	567.680	120.340	0.000	0.000	0.000	-2836.116	605.130	76.238	-3124.354	726.120	1075.694
-2896.060	854.234	1048.061	-2915.984	576.109	1054.203	-2915.724	664.217	541.263	-2961.372	550.596	568.536	-3046.826	644.452	140.585	-3083.352	567.991	120.742	0.000	0.000	0.000	-2836.441	605.392	75.582	-3123.988	726.528	1075.684
-2895.504	854.520	1047.725	-2915.463	576.645	1054.169	-2913.425	663.965	541.236	-2959.011	550.123	568.589	-3046.225	644.302	140.961	-3082.684	567.782	121.271	0.000	0.000	0.000	-2836.262	605.448	75.428	-3123.647	726.980	1075.679
-2895.200	854.982	1047.463	-2916.262	576.695	1055.029	-2911.225	663.711	541.212	-2956.740	549.692	568.673	-3045.559	644.176	141.461	-3082.079	567.577	121.737	0.000	0.000	0.000	-2836.043	605.472	75.244	-3123.246	727.381	1075.640
-2894.989	855.517	1047.225	-2915.837	577.239	1055.054	-2909.219	663.427	541.274	-2955.217	549.623	568.699	-3045.158	644.106	142.359	-3081.583	567.393	122.229	0.000	0.000	0.000	-2835.682	605.459	75.150	-3122.916	727.820	1075.685
-2894.712	856.025	1046.959	-2913.525	578.622	1053.592	-2907.685	663.462	540.714	-2952.978	549.244	568.867	-3044.635	644.023	142.860	-3081.621	567.449	122.781	0.000	0.000	0.000	-2835.592	605.522	74.846	-3122.563	728.287	1075.662
-2894.210	856.403	1046.614	-2913.188	579.144	1053.614	-2905.045	663.150	540.662	-2951.230	549.206	568.979	-3043.970	643.886	143.436	-3081.277	567.389	123.512	0.000	0.000	0.000	-2835.543	605.674	74.440	-3122.204	728.738	1075.764
-2893.986	856.881	1046.357	-2912.867	579.622	1053.562	-2902.641	662.769	540.546	-2949.327	549.153	569.097	-3043.292	643.786	143.877	-3080.756	567.313	124.306	0.000	0.000	0.000	-2835.314	605.726	74.074	-3121.813	729.225	1075.709
-2893.709	857.386	1046.099	-2912.654	580.002	1053.570	-2899.887	662.268	540.492	-2947.642	549.063	569.151	-3042.643	643.709	144.661	-3080.260	567.323	125.050	0.000	0.000	0.000	-2835.151	605.801	73.742	-3121.489	729.694	1075.763
-2893.237	857.798	1045.750	-2912.365	580.446	1053.629	-2896.731	661.662	540.565	-2936.663	545.319	567.382	-3041.785	643.551	145.313	-3079.993	567.517	125.629	0.000	0.000	0.000	-2834.952	605.884	73.550	-3121.147	730.147	1075.759
-2893.070	858.206	1045.611	-2911.956	580.857	1053.594	-2894.227	661.253	540.526	-2934.208	544.857	566.553	-3041.019	643.371	145.985	-3078.935	566.999	126.365	0.000	0.000	0.000	-2834.558	605.873	73.359	-3120.779	730.550	1075.768
-2893.011	858.696	1045.517	-2911.265	581.393	1053.296	-2891.380	660.732	540.441	-2934.036	544.779	567.050	-3040.473	643.216	147.080	-3078.293	566.878	127.331	0.000	0.000	0.000	-2834.355	605.971	73.001	-3120.397	730.996	1075.777
-2892.829	859.135	1045.353	-2909.996	582.206	1052.632	-2888.398	660.323	540.442	-2930.599	543.499	568.073	-3039.368	642.972	147.657	-3077.830	566.938	128.390	0.000	0.000	0.000	-2833.921	605.949	72.784	-3120.007	731.419	1075.777
-2892.545	859.535	1045.131	-2909.725	582.600	1052.586	-2885.781	659.991	540.032	-2928.522	543.111	568.478	-3038.570	642.974	148.530	-3077.306	566.964	129.404	0.000	0.000	0.000	-2833.726	605.969	72.477	-3119.646	731.820	1075.796
-2892.183	859.905	1044.860	-2909.342	583.059	1052.513	-2882.223	659.167	540.279	-2926.407	542.775	568.646	-3037.516	642.737	149.539	-3076.484	566.741	130.235	0.000	0.000	0.000	-2833.956	606.157	71.439	-3119.307	732.267	1075.822
-2891.766	860.258	1044.552	-2908.885	583.516	1052.347	-2878.778	658.543	540.236	-2923.836	542.281	569.061	-3036.592	642.659	150.438	-3075.532	566.565	131.255	0.000	0.000	0.000	-2833.696	606.070	71.150	-3118.912	732.721	1075.814
-2891.317	860.604	1044.216	-2909.110	583.695	1052.600	-2875.524	658.019	540.252	-2921.228	541.859	569.192	-3035.309	642.571	151.369	-3075.260	566.750	132.576	0.000	0.000	0.000	-2833.265	605.964	70.850	-3118.571	733.150	1075.792
-2890.859	860.953	1043.864	-2908.137	584.379	1052.039	-2872.624	657.688	539.930	-2918.955	541.355	569.242	-3034.251	642.480	152.282	-3073.887	566.620	133.694	0.000	0.000	0.000	-2832.748	605.902	70.495	-3118.177	733.521	1075.739
-2890.414	861.318	1043.506	-2907.698	584.841	1051.836	-2868.995	656.943	540.069	-2916.924	540.888	569.351	-3033.183	642.327	153.408	-3072.967	566.425	134.647	0.000	0.000	0.000	-2832.261	605.871	70.047	-3117.724	733.930	1075.678
-2890.006	861.708	1043.152	-2907.328	585.208	1051.700	-2865.350	656.088	540.318	-2915.288	540.512	569.335	-3031.940	642.172	154.689	-3072.037	566.464	136.101	0.000	0.000	0.000	-2831.613	605.870	69.731	-3117.308	734.287	1075.613
-2889.657	862.134	1042.814	-2906.285	585.956	1050.932	-2861.579	655.459	540.414	-2906.417	539.512	572.049	-3030.447	642.072	155.588	-3070.916	566.428	137.611	0.000	0.000	0.000	-2831.429	606.023	68.985	-3116.837	734.641	1075.595
-2889.391	862.608	1042.502	-2906.523	586.072	1051.179	-2858.379	654.870	540.502	-2904.051	539.292	572.202	-3029.227	641.866	156.819	-3069.425	566.007	138.729	0.000	0.000	0.000	-2830.920	606.053	68.526	-3116.465	734.988	1075.597
-2888.732	862.896	1041.952	-2906.119	586.393	1050.988	-2854.776	654.346	540.725	-2901.169	538.810	572.617	-3027.972	641.750	158.207	-3068.467	566.046	140.208	0.000	0.000	0.000	-2830.487	606.062	68.078	-3116.078	735.350	1075.576
-2888.569	863.307	1041.808	-2905.866	586.670	1050.896	-2850.976	653.644	541.156	-2897.872	538.421	572.791	-3026.399	641.645	159.414	-3067.444	566.060	141.776	0.000	0.000	0.000	-2829.989	605.923	67.604	-3115.659	735.693	1075.618
-2888.436	863.743	1041.724	-2905.433	586.997	1050.719	-2847.118	652.942	541.703	-2894.161	537.673	573.595	-3024.987	641.496	160.720	-3065.753	565.568	143.162	0.000	0.000	0.000	-2829.475	605.746	67.013	-3115.264	736.019	1075.672
-2888.182	864.127	1041.535	-2905.089	587.227	1050.634	-2843.448	652.415	542.322	-2890.953	537.293	573.967	-3023.489	641.276	162.256	-3064.785	565.697	145.098	0.000	0.000	0.000	-2828.995	605.537	66.498	-3114.807	736.299	1075.667
-2887.829	864.469	1041.261	-2904.585	587.435	1050.466	-2839.755	652.043	542.775	-2887.305	536.838	574.754	-3021.694	640.962	163.623	-3062.712	565.334	146.591	0.000	0.000	0.000	-2828.304	605.227	65.968	-3114.342	736.537	1075.767
-2887.397	864.776	1040.926	-2903.416	588.584	1049.912	-2835.893	651.623	543.418	-2884.392	536.598	575.175	-3019.912	640.729	165.009	-3061.465	565.030	147.986	0.000	0.000	0.000	-2827.563	604.991	65.505	-3113.817	736.792	1075.781
-2886.907	865.059	1040.552	-2902.893	588.798	1049.709	-2832.295	651.385	544.149	-2881.496	536.549	575.493	-3018.157	640.462	166.492	-3060.157	565.089	150.028	0.000	0.000	0.000	-2826.962	604.755	64.712	-3113.344	737.007	1075.866
-2886.380	865.326	1040.161	-2899.004	590.194	1047.729	-2828.255	650.924	545.003	-2878.128	536.195	576.173	-3016.441	640.210	167.986	-3058.297	564.589	151.384	0.000	0.000	0.000	-2826.362	604.345	64.337	-3112.861	737.236	1075.908
-2885.838	865.587	1039.775	-2901.259	589.174	1048.617	-2824.469	650.621	545.918	-2872.218	534.910	577.299	-3014.684	639.882	169.809	-3056.530	564.293	153.166	0.000	0.000	0.000	-2825.374	603.791	63.887	-3112.374	737.463	1075.949
-2885.300	865.850	1039.417	-2900.865	589.343	1048.498	-2820.509	650.292	546.752	-2869.124	534.729	577.975	-3012.714	639.575	171.393	-3054.749	563.984	155.042	0.000	0.000	0.000	-2824.500	603.114	63.462	-3111.930	737.685	1076.093
-2884.787	866.124	1039.109	-2900.386	589.527	1048.372	-2816.928	650.237	547.641	-2866.040	534.671	578.635	-3010.635	639.273	172.969	-3052.847	563.444	156.681	0.000	0.000	0.000	-2823.565	602.510	63.102	-3111.447	737.877	1076.156
-2884.322	866.419	1038.874	-2899.728	589.810	1048.209	-2813.381	650.034	548.625	-2863.153	534.559	579.672	-3008.705	639.000	174.637	-3051.842	563.844	158.861	0.000	0.000	0.000	-2822.718	601.765	62.861	-3110.901	738.081	1076.185
-2883.690	866.589	1038.599	-2899.209	590.033	1048.123	-2809.137	649.723	550.301	-2860.447	534.676	580.348	-3006.857	638.841	176.359	-3049.754	563.216	160.308	0.000	0.000	0.000	-2821.768	601.000	62.491	-3110.335	738.243	1076.205
-2882.945	866.782	1038.275	-2898.787	590.129	1048.034	-2805.590	649.643	551.318	-2857.870	534.874	581.008	-3005.005	638.668	178.061	-3048.450	563.407	162.602	0.000	0.000	0.000	-2820.770	600.289	62.151	-3109.765	738.395	1076.253
-2882.636	867.052	1038.203	-2898.386	590.283	1048.001	-2801.963	649.578	552.332	-2856.372	533.596	579.134	-3003.035	638.504	179.947	-3046.323	563.076	164.177	0.000	0.000	0.000	-2819.512	599.345	61.887	-3109.099	738.527	1076.226
