NO_OF_SAMPLES	4800
TOT_NO_OF_CHAN	4
FREQUENCY	960.000000
NO_OF_CALC_CHAN	0
TIME_STAMP	2020-02-08, 11:16:07	226045.84438660
FIRST_SAMPLE	1
DESCRIPTION	--
DATA_INCLUDED	Analog
CHANNEL_NAMES	Vastus Lateralis	Vastus Medialis	Lateral Gastroc	Tibialis Anterior
CHANNEL_GAIN	1	1	1	1
FP_LOCATION
FP_CAL
FP_GAIN
Vastus Lateralis	Vastus Medialis	Lateral Gastroc	Tibialis Anterior	
-0.015411	-0.158847	-0.047456	-0.027924	
-0.045625	-0.252842	-0.006866	0.001068	
0.009918	-0.221409	-0.066987	-0.005646	
0.153048	-0.077363	-0.094454	-0.001678	
0.157626	0.052033	-0.103914	0.006866	
0.029144	0.135958	-0.103304	-0.001984	
-0.062409	0.089265	0.062409	-0.019989	
-0.054475	0.108492	0.168307	-0.011749	
-0.052033	0.035249	0.477760	-0.007782	
-0.041963	-0.054170	0.583352	0.001984	
-0.072175	-0.047151	-0.144808	0.012665	
-0.175937	0.016022	-0.608072	0.027008	
-0.202182	0.014496	-0.522926	0.028229	
-0.136568	0.015717	-0.167087	-0.000153	
0.028229	0.005035	0.117952	-0.017853	
0.074311	-0.042268	0.023956	-0.019989	
0.023651	-0.090180	0.336766	-0.017242	
0.008392	-0.094759	0.275120	-0.004120	
0.032197	-0.030060	-0.047456	-0.008392	
0.079804	0.005035	0.053254	-0.017242	
0.082551	0.048371	0.058747	-0.001373	
0.055085	0.067597	0.097506	-0.005341	
0.037995	0.040742	-0.104830	-0.003510	
0.022125	0.026703	-0.159152	-0.010529	
0.048371	0.030975	-0.026093	-0.000763	
0.040742	0.023041	0.074616	0.000763	
0.025177	0.026703	-0.038301	0.000458	
0.011139	0.015717	-0.122530	-0.003815	
0.027924	-0.004120	-0.023346	-0.014191	
0.044709	-0.004120	0.021515	-0.014191	
0.055390	0.018768	0.060884	-0.007477	
0.062104	0.027313	0.000458	-0.009308	
0.048676	0.020294	-0.083161	-0.001984	
0.013275	0.023041	-0.065461	-0.001984	
-0.052949	0.014801	-0.066987	-0.015717	
-0.069734	0.017242	-0.049287	-0.000153	
-0.057832	0.019073	-0.027008	-0.003204	
-0.070039	0.038301	0.158847	-0.003510	
-0.110018	0.033113	0.071870	-0.003204	
-0.094454	0.018463	0.011139	-0.004425	
-0.070954	-0.012360	0.071259	-0.013275	
-0.045320	-0.013885	0.047151	-0.005951	
-0.013580	-0.016022	0.034638	-0.014496	
0.004730	-0.023346	0.038911	-0.009308	
0.032197	-0.040437	0.038911	-0.016022	
0.050508	-0.033723	0.036775	-0.005951	
0.069428	-0.028229	0.021210	-0.006866	
0.129244	-0.025177	0.004425	-0.015106	
0.142977	-0.001984	0.005951	-0.017242	
0.068818	0.005951	0.042268	-0.016632	
0.010834	0.015106	0.066682	-0.002289	
-0.022430	0.022430	-0.047761	0.002899	
-0.016022	0.043489	-0.146334	0.007172	
-0.050508	0.056916	-0.205234	0.008698	
-0.152742	0.085603	-0.286717	0.005341	
-0.250401	0.048982	-0.215915	0.009003	
-0.258640	0.009003	0.137178	0.026703	
-0.184482	-0.033418	0.398413	0.000763	
-0.036164	-0.046235	0.079499	-0.042268	
0.066377	-0.084687	0.348974	-0.034638	
0.048982	-0.115816	0.455176	-0.019989	
0.030060	-0.061799	0.005951	-0.035859	
0.040132	-0.034028	-0.032502	-0.019684	
-0.012360	-0.027313	-0.083161	-0.005646	
-0.038911	0.021820	0.078889	-0.003815	
-0.037690	0.062715	0.203403	0.008698	
-0.003204	0.047456	-0.178988	0.002594	
0.051118	0.029144	0.020294	-0.012054	
0.135958	0.020905	0.062409	-0.008087	
0.146639	-0.018463	-0.227512	0.006866	
0.192111	-0.039521	-0.056916	-0.035859	
0.248264	-0.002289	0.059052	-0.027924	
0.235447	0.043183	0.227207	-0.007172	
0.142977	0.187839	0.007782	0.001678	
0.052949	0.305333	-0.233921	-0.007782	
-0.094454	0.275120	-0.193332	-0.007172	
-0.295873	0.095675	0.082856	0.006561	
-0.376440	-0.119478	0.131990	0.018768	
-0.221714	-0.258640	-0.183871	0.001678	
-0.005341	-0.298009	-0.020599	0.000153	
-0.018158	-0.232700	0.252842	-0.005646	
0.026703	-0.164950	-0.068513	-0.009613	
0.045014	-0.147860	-0.239719	-0.006256	
-0.030975	-0.005951	-0.221104	0.002289	
-0.087129	0.037995	-0.083772	0.012970	
-0.047761	0.051118	-0.062715	0.005341	
-0.063020	0.036775	-0.005646	0.000458	
-0.084382	0.034944	0.034944	-0.014496	
-0.001373	0.076447	0.045625	-0.017853	
0.019684	0.044099	0.013275	-0.016022	
0.024567	0.044709	0.038911	0.000153	
0.020294	-0.006866	0.082856	-0.005341	
0.012360	0.013885	0.042878	-0.001678	
0.025787	0.013275	0.028534	-0.003815	
0.063935	0.024567	0.026398	0.005035	
0.075837	0.028534	-0.001373	-0.000763	
0.092011	0.027924	-0.016022	-0.006256	
0.100863	0.018158	-0.033723	-0.009613	
0.079804	0.017242	-0.042573	-0.005646	
0.028839	0.021820	0.041352	0.003815	
-0.023346	0.018768	0.205234	0.005951	
-0.055085	0.014801	0.109102	0.000458	
-0.063020	0.032502	-0.029755	0.002899	
-0.053559	0.043183	0.070954	0.000763	
-0.044404	0.033113	0.014191	-0.010529	
-0.021210	0.046540	-0.024567	0.000763	
-0.018463	0.024567	0.034944	-0.012054	
-0.006256	0.027008	-0.099031	-0.005951	
0.004730	0.018768	-0.094454	0.005951	
0.016327	0.001068	0.057221	-0.003510	
0.012054	-0.005341	-0.106356	-0.021515	
-0.000153	-0.000763	-0.402685	-0.015106	
-0.023346	-0.001984	-0.271152	0.000153	
-0.035249	-0.009613	0.235142	0.001068	
-0.041352	-0.009918	0.545815	-0.026398	
-0.034028	-0.004120	0.309300	-0.032197	
-0.024261	0.006561	0.320592	-0.017242	
-0.002899	0.010529	0.228428	-0.004425	
0.025787	0.005951	0.164950	0.004425	
0.033723	0.003204	-0.006866	-0.009003	
0.041352	-0.000153	-0.011139	-0.016022	
0.045014	-0.003510	-0.118563	-0.019379	
0.050813	-0.001373	-0.251621	-0.008087	
0.054475	-0.002289	-0.285192	-0.005341	
0.041352	0.013275	-0.172885	-0.007477	
-0.009003	0.005951	0.261082	-0.006256	
-0.003815	-0.005646	0.317845	0.000763	
0.001068	-0.003815	0.295568	-0.010529	
-0.019989	-0.013580	0.148470	-0.010529	
-0.085298	-0.017853	-0.225681	-0.009308	
-0.098116	-0.003510	-0.375219	-0.009918	
-0.067292	0.011749	-0.182040	-0.007477	
-0.087739	0.005951	-0.121309	-0.009003	
-0.106356	-0.012054	-0.027618	-0.008392	
-0.089265	-0.034028	0.029144	-0.010223	
-0.024872	-0.015717	-0.040437	-0.001068	
0.080415	-0.046235	0.088044	-0.005035	
0.160373	-0.031281	0.413672	0.005951	
0.158847	-0.002289	0.123446	0.002289	
0.160068	0.001984	-0.157626	0.001068	
0.166781	0.027924	-0.073701	0.005035	
0.141451	0.042878	-0.077973	-0.007172	
0.108797	0.030975	-0.274204	-0.032502	
0.022125	0.090180	-0.261997	-0.013275	
-0.149996	0.146029	-0.253452	-0.005646	
-0.217746	0.066682	-0.067903	-0.004120	
-0.244602	-0.047151	-0.011749	0.006256	
-0.230564	-0.103609	-0.056306	-0.000153	
-0.089875	-0.112764	0.198215	-0.004120	
0.088960	-0.084687	0.248875	-0.000763	
0.128633	-0.024261	0.105440	0.010223	
0.019684	0.013275	0.008698	0.004425	
-0.046540	0.036775	0.100863	0.012665	
-0.113680	0.033113	0.142366	0.009308	
-0.095675	0.018158	0.024872	-0.004425	
-0.057527	0.008087	-0.023956	-0.023651	
-0.076142	-0.013885	-0.014496	-0.015717	
-0.095369	-0.073396	-0.074311	-0.012054	
-0.094149	-0.085603	-0.022430	-0.028534	
-0.041963	-0.070344	-0.129549	-0.049592	
0.017242	-0.043794	-0.241856	-0.021515	
0.039826	0.001984	-0.408179	-0.003510	
0.081025	0.034638	-0.391394	0.012665	
0.089875	0.018768	0.087434	0.006256	
0.094759	0.033113	0.431373	0.006256	
0.089875	0.030365	0.561074	0.000153	
0.082856	0.032197	0.670329	-0.016327	
0.073091	0.048676	0.574197	-0.020599	
0.044709	0.062715	0.140535	0.000153	
-0.000763	0.045320	0.027008	0.005951	
-0.046235	0.026093	-0.046540	-0.006256	
-0.080110	0.018768	-0.147554	-0.012054	
-0.080110	0.005035	-0.160068	-0.002899	
-0.029755	-0.003815	0.088655	0.005951	
0.012360	0.010834	0.220798	0.012054	
0.065156	0.046235	0.067597	0.008698	
0.102999	0.038911	0.011139	-0.010529	
0.088044	0.044709	0.010529	-0.016022	
0.051118	0.061189	-0.179904	-0.019989	
0.001984	0.068513	-0.291295	-0.001984	
-0.063020	0.043489	-0.286107	0.001678	
-0.077058	0.008698	-0.319371	-0.011444	
-0.059968	-0.017242	-0.085908	0.001678	
-0.023651	-0.071259	0.102388	0.001068	
0.022125	-0.095369	-0.164645	-0.011444	
0.006866	-0.098421	-0.025787	-0.019073	
-0.029755	-0.035859	0.018463	-0.012970	
-0.085298	0.002899	-0.149080	0.002289	
-0.088655	0.001984	0.078889	0.012665	
-0.016022	0.022736	0.164340	-0.012054	
0.030670	0.004425	0.073396	-0.009918	
0.040742	-0.005341	-0.048676	0.010834	
0.019073	0.014191	0.099642	0.018463	
0.017853	0.012054	-0.025482	-0.007782	
0.050202	0.000153	0.084992	-0.010223	
0.027313	-0.026093	0.142061	-0.017853	
0.074006	0.009308	0.140535	-0.015717	
0.095369	0.037995	-0.040132	-0.019684	
0.044404	0.042573	-0.316319	-0.012970	
-0.037690	0.052644	-0.468910	-0.006866	
-0.037080	0.082246	-0.434424	-0.009613	
-0.022430	0.102388	-0.348669	-0.004425	
-0.126192	0.087129	0.244907	0.005035	
-0.196383	0.012665	0.444495	0.005035	
-0.268711	-0.048066	0.208285	-0.002899	
-0.152437	-0.093232	0.211337	-0.005951	
0.061189	-0.135958	0.319066	-0.005035	
0.103304	-0.143892	0.485695	-0.005035	
0.127413	-0.083467	0.365759	-0.000763	
0.067292	-0.009613	0.091401	-0.002899	
0.013885	0.043183	0.059663	-0.019989	
0.048066	0.133821	0.042268	-0.005035	
0.030060	0.139620	-0.062409	-0.008392	
0.008698	0.074311	-0.122225	-0.015717	
-0.044099	0.032502	-0.179599	-0.015106	
-0.119173	0.004425	-0.072785	-0.012970	
-0.103609	-0.144503	-0.095980	-0.009613	
-0.057221	-0.200046	0.031281	-0.015411	
-0.004120	-0.178683	0.184787	-0.008392	
0.060578	-0.148165	-0.052033	-0.009918	
0.098726	-0.045014	-0.098421	-0.009918	
0.098116	0.052949	-0.027618	-0.007782	
0.127413	0.054170	-0.052033	-0.003204	
0.149080	0.046235	-0.064851	-0.010223	
0.090486	0.042268	-0.042268	-0.001678	
0.059358	0.052644	0.051423	-0.010223	
0.081025	0.143892	0.289769	-0.012970	
0.064546	0.157626	0.261692	-0.003510	
0.033113	0.080415	0.027313	-0.005035	
0.009003	0.007782	-0.209506	-0.007172	
-0.010223	-0.027313	-0.453040	0.009003	
-0.106050	-0.028534	-0.378881	0.028229	
-0.232700	-0.031281	0.200961	0.033723	
-0.313878	-0.034028	-0.245518	0.006866	
-0.326085	-0.031281	-0.351416	-0.004425	
-0.211642	-0.023651	-0.203708	-0.001984	
-0.128633	-0.001373	0.200961	-0.022125	
-0.103914	0.004730	0.157321	-0.016327	
0.002289	0.003204	0.053864	-0.021515	
0.106050	0.032502	0.088960	-0.019379	
0.135958	0.051423	0.073701	-0.006256	
0.124056	0.070039	0.102083	0.008087	
0.091401	0.030365	0.081635	-0.014191	
0.080110	0.010223	0.067292	-0.007172	
0.085908	-0.014801	0.066682	0.002899	
0.092927	-0.015106	0.058747	0.000458	
0.100557	0.007172	0.043489	-0.013580	
0.082551	0.012054	0.042573	-0.010223	
0.063935	-0.001678	0.032807	-0.018463	
0.041352	-0.000763	0.031587	-0.014496	
0.005035	0.004425	0.044404	-0.005035	
-0.011444	0.014191	0.055696	-0.006256	
0.000458	0.026093	0.045014	-0.003510	
0.042268	0.016327	-0.073701	-0.006256	
0.088960	0.013275	-0.200046	0.000763	
0.084687	0.016632	-0.344702	-0.017242	
0.030060	-0.001984	-0.351721	-0.005035	
-0.023651	-0.005646	-0.127413	-0.001373	
-0.041047	0.037995	0.181125	-0.000763	
-0.047761	0.075227	0.098116	0.012665	
-0.077363	0.096895	0.336766	0.018768	
-0.159457	0.106661	0.746014	0.009918	
-0.202182	0.027924	0.169528	-0.002289	
-0.161593	-0.068208	0.040132	-0.021515	
-0.098421	-0.107576	0.120394	-0.019379	
-0.045320	-0.144808	0.044404	-0.014496	
-0.016022	-0.154573	0.126497	-0.005951	
-0.039826	-0.092011	0.124056	-0.002899	
-0.123140	-0.055085	-0.046235	-0.009918	
-0.142061	-0.061799	-0.058442	0.000153	
-0.027008	-0.036164	-0.049897	-0.009308	
0.114595	0.034638	0.001678	-0.016632	
0.143587	0.036164	-0.047761	-0.024567	
0.124666	0.062715	-0.015717	-0.007477	
0.072175	0.058137	-0.058137	-0.016327	
0.066072	0.032197	-0.187533	-0.009003	
0.045014	0.010834	-0.133211	-0.003510	
0.017242	0.008087	0.057527	-0.006256	
-0.016937	-0.000763	0.136263	-0.006866	
0.000763	0.004730	-0.005341	0.002289	
0.009918	0.028229	-0.083161	-0.009308	
-0.003815	0.045014	-0.167697	-0.016327	
-0.041963	0.041963	-0.185397	-0.004120	
-0.063325	0.030975	-0.160678	-0.012054	
0.009613	0.025787	-0.058442	-0.017242	
0.024872	-0.007782	-0.076142	-0.009918	
-0.042878	-0.025482	0.020294	0.001678	
-0.054170	-0.034333	0.121920	-0.012970	
0.074311	-0.025482	-0.016937	-0.013580	
0.189059	0.017853	-0.006256	-0.002899	
0.190585	0.088349	0.066377	-0.005646	
0.098726	0.118258	0.024261	-0.011749	
0.031892	0.106661	0.026398	-0.004425	
0.016022	0.054780	0.020905	-0.007477	
0.002594	0.016022	0.067903	-0.004120	
-0.087434	-0.032197	0.088960	-0.010223	
-0.113375	-0.057221	0.009003	-0.002289	
-0.103304	-0.086823	-0.018158	-0.001373	
-0.112154	-0.052033	-0.084382	-0.009003	
-0.159457	-0.001678	-0.089875	0.005951	
-0.157321	0.014801	0.166476	0.018463	
-0.078584	-0.041352	0.384375	0.011139	
-0.009003	-0.094759	0.224155	-0.003815	
0.010834	-0.138704	-0.044709	-0.013580	
0.028534	-0.148775	-0.153658	-0.012054	
0.042878	-0.116426	-0.269627	-0.009308	
0.019073	-0.005035	-0.056306	-0.008392	
0.010529	0.050508	0.073396	-0.007477	
-0.022430	0.041352	-0.092622	-0.014191	
-0.040132	0.046235	-0.207065	-0.005951	
-0.030975	0.041047	-0.232700	-0.011139	
-0.006866	0.048066	-0.298619	-0.008392	
-0.022125	0.036164	-0.216220	-0.011444	
-0.012360	0.049287	0.384069	0.000153	
0.012970	0.036469	0.560159	-0.010529	
0.044404	0.021820	-0.009003	0.010834	
0.052033	0.029755	0.129549	0.005341	
0.053254	0.042573	0.142366	-0.016632	
0.048371	0.057221	0.012665	-0.022430	
0.014496	0.063630	0.133821	-0.022736	
-0.034028	0.062409	-0.060578	-0.005646	
-0.069123	0.031892	-0.056001	0.010223	
-0.073091	-0.003815	0.256504	0.018768	
-0.057527	-0.005646	0.481422	0.012054	
0.016937	0.005035	-0.034333	0.014496	
0.052339	0.017853	0.091706	-0.007477	
0.116426	0.022125	0.170749	-0.028534	
0.168612	-0.001068	-0.110323	-0.026398	
0.148775	-0.009613	-0.217441	-0.007477	
0.087434	0.002594	-0.290685	-0.010529	
0.020599	0.005035	-0.174716	-0.025787	
-0.061494	-0.016937	-0.113375	-0.028229	
-0.135653	-0.027313	0.158847	-0.016327	
-0.150606	-0.053559	0.121614	0.002899	
-0.103914	-0.081941	0.115206	0.006866	
-0.048066	-0.097811	0.085908	-0.001373	
-0.004425	-0.041657	0.041657	-0.003204	
0.041047	0.024872	-0.074311	0.006866	
0.074006	0.047456	-0.092317	0.003204	
0.128328	0.049897	-0.108492	0.006561	
0.157626	0.054475	-0.297093	-0.001678	
0.078584	0.152742	-0.385900	-0.009308	
0.003204	0.097811	-0.272678	0.000763	
-0.074006	0.010834	0.002899	0.006256	
-0.145723	-0.050202	-0.397802	-0.005035	
-0.145113	-0.118563	-0.303197	0.001068	
-0.121614	-0.147554	0.615396	-0.019989	
-0.089875	-0.089875	0.532083	0.000458	
-0.072175	-0.011444	0.309606	-0.000763	
-0.113375	0.058137	0.065766	-0.022125	
-0.093843	0.142977	-0.071565	-0.015106	
-0.026398	0.152742	0.039521	-0.007172	
-0.014191	0.063325	0.064546	-0.015106	
-0.038301	0.000763	0.271152	-0.020294	
-0.101778	-0.056001	0.478371	0.002899	
-0.180820	-0.084077	0.070649	0.023041	
-0.139925	-0.062409	0.116426	0.016022	
-0.027313	-0.033113	0.070039	-0.003204	
0.096285	0.007172	-0.052644	-0.000763	
0.159457	0.030670	-0.265965	-0.010529	
0.186313	0.024567	-0.240025	-0.022736	
0.216830	-0.005646	-0.074616	-0.029449	
0.202182	0.014191	-0.219578	-0.003204	
0.138094	0.030975	-0.498512	-0.013885	
0.129244	0.069123	-0.215915	-0.012360	
0.072480	0.058442	0.301976	-0.001678	
-0.000763	0.024567	-0.320897	-0.005951	
-0.009003	-0.002289	-0.321202	-0.015411	
0.013275	-0.037690	0.349890	0.008698	
0.034638	-0.077668	1.222706	0.031587	
0.037690	-0.070649	0.130465	-0.001678	
-0.019684	-0.003204	-0.054475	-0.028229	
-0.134127	0.030975	-0.189670	-0.031587	
-0.148775	0.014191	-0.359045	-0.001678	
-0.080110	-0.000763	0.035554	0.015411	
0.079804	-0.015411	0.077668	-0.008392	
0.065156	0.000153	0.059358	-0.038606	
-0.012970	-0.021820	0.034333	-0.017853	
-0.111544	-0.068208	0.081635	-0.010529	
-0.065156	-0.008392	0.101168	-0.003815	
0.033113	0.086213	0.079499	-0.007172	
0.033113	0.089570	0.046235	-0.011749	
-0.097506	0.052644	-0.074922	-0.014496	
-0.222019	0.037080	-0.155794	-0.001984	
-0.264439	-0.051728	-0.047761	-0.008392	
-0.177463	-0.150911	0.016327	-0.007172	
-0.017548	-0.150606	0.024261	-0.001678	
0.059358	0.018158	0.009308	-0.014496	
0.101168	0.127718	-0.034333	-0.012054	
0.104830	0.076447	-0.086518	-0.009308	
0.059358	0.024567	-0.184176	-0.002899	
0.001068	0.004730	-0.346838	0.004120	
0.031281	0.017242	-0.477455	0.008087	
0.074616	0.016327	-0.527809	-0.006256	
0.082551	0.051118	0.137789	0.002899	
0.030670	0.002899	0.705729	0.001068	
-0.048371	-0.067597	0.162814	-0.002289	
-0.061494	-0.122225	0.350500	-0.001984	
-0.019989	-0.110933	0.218661	-0.000153	
0.004730	-0.023651	-0.071870	-0.022125	
-0.007172	0.007782	-0.061494	-0.007782	
-0.000763	0.012665	-0.040132	0.002899	
0.014496	0.050813	-0.218356	0.009918	
0.010834	0.059358	0.111544	0.010223	
0.027924	0.045320	0.344702	0.003204	
0.032197	0.043183	0.500038	-0.008392	
0.027924	0.023346	0.106050	-0.017242	
0.037995	0.017242	0.061189	-0.014496	
0.050508	0.002594	0.038301	-0.009918	
0.056611	0.016937	0.000763	0.006561	
0.034944	0.016632	-0.026398	-0.019379	
0.029144	0.032197	-0.041352	-0.013275	
-0.000763	0.039826	-0.054780	-0.011139	
-0.009003	0.036775	-0.056306	-0.007782	
-0.033723	0.031281	-0.040132	-0.001984	
-0.065766	0.023041	-0.030060	-0.001678	
-0.055696	0.019989	0.034028	-0.005646	
-0.031587	0.018463	0.065156	-0.011444	
-0.001068	0.018768	-0.029144	-0.009613	
0.043794	0.014496	-0.068818	0.000153	
0.061189	0.004120	-0.086823	0.001678	
0.048676	-0.011444	-0.045320	0.001068	
0.041352	0.006866	-0.028534	0.013885	
0.017853	-0.001373	-0.087739	-0.010529	
-0.000153	0.003815	-0.153963	-0.013580	
-0.052949	0.007172	-0.139315	0.002899	
-0.101473	0.000153	-0.011139	0.016937	
-0.144197	-0.043489	-0.113985	-0.000763	
-0.142061	-0.059052	0.188754	0.005951	
-0.113070	-0.044099	-0.113985	-0.001373	
-0.055390	-0.021515	-0.188144	-0.006256	
-0.022430	0.002289	0.097506	-0.005646	
-0.004425	0.027924	0.076447	-0.017242	
0.009003	0.018768	0.112154	-0.019989	
0.012665	0.004425	0.157321	-0.005646	
0.018158	-0.000153	0.119783	-0.011749	
0.030060	-0.000763	0.091706	-0.020294	
0.036775	-0.002899	0.042573	-0.011444	
0.038606	-0.001984	0.037080	-0.016632	
0.045014	0.001068	0.026093	-0.009003	
0.040437	0.001984	0.011749	-0.012970	
0.036469	0.007172	0.011139	-0.009918	
0.023651	0.003204	-0.001678	-0.013885	
0.018463	0.009003	0.000458	-0.014191	
-0.004425	-0.014191	-0.011444	-0.025787	
0.001678	-0.031587	-0.035249	-0.003510	
0.030670	-0.034944	-0.095064	-0.000763	
0.041047	-0.029449	-0.060578	-0.008392	
0.030365	-0.005035	0.116426	-0.001984	
-0.017853	0.016022	0.235752	0.012360	
-0.083161	0.028534	0.254368	0.010834	
-0.082246	0.038911	0.359961	0.008087	
-0.092622	0.053254	-0.041352	0.018158	
-0.163424	0.062409	-0.137789	-0.003204	
-0.135347	0.049897	-0.240025	0.000153	
-0.049287	0.004730	-0.390173	0.005951	
0.014191	-0.036469	-0.694133	0.012970	
0.058137	-0.045014	-0.277866	-0.014191	
0.080720	-0.027008	0.147860	-0.026703	
0.092011	-0.050508	0.157321	-0.034944	
0.075227	-0.029144	0.280918	-0.025787	
0.036775	-0.008392	0.273594	-0.029755	
0.015106	0.000763	0.321813	-0.032502	
0.002594	-0.003510	0.199740	-0.013580	
-0.010223	-0.001678	-0.068818	-0.005951	
-0.005341	0.004120	-0.161899	-0.011139	
-0.000153	0.011749	-0.093843	-0.014191	
0.004730	0.008087	-0.093232	-0.010529	
0.005035	0.008087	-0.041963	0.003204	
0.006866	0.010529	0.019073	-0.001984	
0.002594	0.005951	0.010223	-0.012054	
0.002899	0.012360	0.120089	-0.007477	
0.000763	0.012360	0.141756	-0.002899	
0.005646	0.022430	0.285497	0.005035	
-0.005646	0.030365	-0.113985	0.011444	
-0.000763	0.026398	-0.180820	0.011444	
-0.003815	0.017853	0.244297	0.018463	
0.002899	0.026093	0.359961	0.023651	
-0.003510	0.019379	-0.149385	-0.005951	
-0.008087	0.021820	-0.432288	-0.011139	
-0.021820	0.001678	-0.294652	-0.007172	
-0.017242	0.004425	-0.223240	0.008087	
-0.015106	0.002594	-0.317540	-0.009308	
0.001984	0.005951	-0.144503	-0.008392	
0.008087	0.010834	0.384985	0.003815	
0.010834	0.012054	0.578469	-0.004425	
0.013275	0.011749	0.168612	-0.003510	
0.009918	0.010223	0.290380	-0.007477	
0.003815	0.005035	0.072480	-0.013275	
-0.009003	-0.011444	-0.033418	-0.014191	
-0.008087	-0.015106	-0.052339	-0.008087	
0.006256	-0.020905	-0.041352	-0.007172	
0.022736	-0.015106	0.028534	-0.012054	
0.030670	-0.015717	0.158542	-0.011749	
0.037995	-0.011139	0.054780	-0.009003	
0.031281	-0.023651	0.043183	-0.017242	
0.040132	-0.018463	-0.069123	-0.014191	
0.022125	-0.015106	-0.045625	-0.017548	
-0.023651	-0.014191	0.046845	-0.015106	
-0.034333	-0.002289	0.480812	-0.003510	
-0.055085	0.006561	0.368505	0.002594	
-0.089875	-0.001068	-0.080110	-0.005035	
-0.034333	0.027008	-0.407264	-0.010223	
0.087129	0.063630	-0.478065	0.028229	
0.090486	0.074922	-0.302892	0.052949	
-0.005341	0.085298	-0.455176	0.015411	
-0.022430	0.117342	-0.748150	-0.007782	
0.028534	0.149996	-0.586404	-0.033723	
0.075837	0.181735	0.165866	-0.019379	
0.021210	0.137789	0.377966	-0.007172	
-0.009003	0.074922	0.708171	-0.048066	
-0.101168	-0.019379	0.406653	-0.042878	
-0.350805	-0.219273	0.240635	-0.024261	
-0.276646	-0.305943	0.156404	-0.015717	
-0.027008	-0.221104	0.065766	-0.037995	
0.321813	-0.130159	0.073091	-0.034333	
0.359655	0.086823	0.046235	-0.019684	
-0.001068	0.255283	0.032807	-0.003204	
-0.443580	0.189059	0.032807	-0.011444	
-0.662700	-0.084687	0.011139	-0.011444	
-0.506447	-0.282750	-0.113070	-0.009918	
-0.235447	-0.316930	-0.352636	-0.002289	
-0.051423	-0.363623	-0.262913	0.020905	
-0.084077	-0.297704	0.182956	0.004730	
-0.072480	0.005951	0.276951	0.000153	
0.079804	0.123140	0.259251	-0.011749	
0.299840	0.062104	0.272678	0.008087	
0.327306	0.109407	-0.176852	0.021515	
0.211337	0.157626	-0.375525	0.022430	
0.081330	0.177768	-0.515297	0.012360	
0.074922	0.312352	-0.403296	0.016327	
0.087434	0.354162	-0.136263	0.001068	
0.079804	0.278477	0.624857	0.019379	
0.157321	0.197604	0.517433	0.012970	
0.210727	0.071259	-0.190890	0.010223	
0.184176	-0.121920	-0.307469	0.017242	
0.094149	-0.277256	-0.125277	0.006561	
0.071259	-0.400244	0.362402	0.011139	
0.085298	-0.431373	0.461280	0.006256	
0.122835	-0.341039	0.201877	-0.026398	
0.133211	-0.162814	0.123446	-0.018463	
0.090180	0.078584	0.087739	-0.001678	
0.055085	0.116426	0.030060	-0.025177	
-0.009613	0.179904	0.012970	-0.012970	
-0.116732	0.155794	0.038606	-0.023651	
-0.149996	0.084687	0.145723	-0.020599	
-0.180209	0.093537	0.327611	-0.015717	
-0.148470	0.099337	0.137178	-0.009003	
-0.089570	0.077668	-0.080110	0.008392	
-0.052949	0.075227	-0.056611	0.019989	
-0.016022	0.049897	-0.701152	0.005035	
0.059358	0.043489	-1.143053	-0.002899	
0.117037	0.039216	-0.689250	0.002899	
0.138704	0.023041	-0.077668	0.009918	
0.134432	0.023346	0.637369	-0.003815	
0.092011	0.013885	0.677348	-0.029755	
0.001984	0.037385	-0.011444	-0.029449	
-0.092317	0.060273	0.164340	-0.021210	
-0.157931	0.044099	0.149691	-0.020294	
-0.244602	0.023956	0.022736	-0.017853	
-0.322728	0.006256	0.046540	-0.007172	
-0.308690	-0.032197	-0.051728	-0.012970	
-0.228428	-0.054475	0.074616	-0.003510	
-0.153353	-0.098726	0.170138	-0.019989	
-0.095980	-0.081330	0.056611	-0.025482	
-0.015717	-0.008087	0.085298	-0.016327	
0.063325	0.014191	0.093232	-0.019379	
0.105135	0.020294	0.014801	-0.028229	
0.143282	0.020294	-0.337071	-0.019073	
0.150911	0.000458	-0.373388	-0.000153	
0.144503	-0.021820	0.064546	-0.010529	
0.157321	-0.021210	0.034638	-0.009003	
0.160983	-0.023956	0.132296	-0.004120	
0.150301	-0.027313	0.030670	0.012360	
0.106661	-0.032197	0.280918	0.008698	
0.065156	-0.012360	-0.199740	-0.007477	
