NO_OF_FRAMES	1200
NO_OF_CAMERAS	12
NO_OF_MARKERS	38
FREQUENCY	240
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2020-02-01, 15:19:17	426163.54571810
DATA_INCLUDED	3D
MARKER_NAMES	Chest	ASISL	ASISR	Sacral	supLatThighL	supMedThighL	infLatThighL	infMedThighL	supLatThighR	supMedRightR	infLatThighR	inMedThighR	latKneeL	medKneeL	latKneeR	medKneeR	supAntShankL	supPostShankL	infAntShankL	infPostShankL	supAntShankR	supPostShankR	infAntShankR	infPostShankR	heelLeft	heelRight	toeLeft	toeRight	latAnkleL	medAnkleL	latAnkleR	medAnkleR	lateralFootL	proximalFootL	distalFootL	lateralFootR	proximalFootR	distalFootR
Chest X	Chest Y	Chest Z	ASISL X	ASISL Y	ASISL Z	ASISR X	ASISR Y	ASISR Z	Sacral X	Sacral Y	Sacral Z	supLatThighL X	supLatThighL Y	supLatThighL Z	supMedThighL X	supMedThighL Y	supMedThighL Z	infLatThighL X	infLatThighL Y	infLatThighL Z	infMedThighL X	infMedThighL Y	infMedThighL Z	supLatThighR X	supLatThighR Y	supLatThighR Z	supMedRightR X	supMedRightR Y	supMedRightR Z	infLatThighR X	infLatThighR Y	infLatThighR Z	inMedThighR X	inMedThighR Y	inMedThighR Z	latKneeL X	latKneeL Y	latKneeL Z	medKneeL X	medKneeL Y	medKneeL Z	latKneeR X	latKneeR Y	latKneeR Z	medKneeR X	medKneeR Y	medKneeR Z	supAntShankL X	supAntShankL Y	supAntShankL Z	supPostShankL X	supPostShankL Y	supPostShankL Z	infAntShankL X	infAntShankL Y	infAntShankL Z	infPostShankL X	infPostShankL Y	infPostShankL Z	supAntShankR X	supAntShankR Y	supAntShankR Z	supPostShankR X	supPostShankR Y	supPostShankR Z	infAntShankR X	infAntShankR Y	infAntShankR Z	infPostShankR X	infPostShankR Y	infPostShankR Z	heelLeft X	heelLeft Y	heelLeft Z	heelRight X	heelRight Y	heelRight Z	toeLeft X	toeLeft Y	toeLeft Z	toeRight X	toeRight Y	toeRight Z	latAnkleL X	latAnkleL Y	latAnkleL Z	medAnkleL X	medAnkleL Y	medAnkleL Z	latAnkleR X	latAnkleR Y	latAnkleR Z	medAnkleR X	medAnkleR Y	medAnkleR Z	lateralFootL X	lateralFootL Y	lateralFootL Z	proximalFootL X	proximalFootL Y	proximalFootL Z	distalFootL X	distalFootL Y	distalFootL Z	lateralFootR X	lateralFootR Y	lateralFootR Z	proximalFootR X	proximalFootR Y	proximalFootR Z	distalFootR X	distalFootR Y	distalFootR Z	
1560.805	695.584	1285.148	1482.958	839.870	985.593	1524.071	580.130	992.509	1287.179	671.914	1040.469	1402.269	873.064	674.094	1379.777	808.819	642.164	1344.881	844.409	561.790	1428.702	777.095	528.436	1595.126	513.616	751.180	1627.230	575.762	747.928	1619.232	521.456	655.095	1645.749	581.394	658.651	1323.402	824.717	515.075	1351.005	694.871	508.360	1586.275	534.420	544.362	1599.053	667.491	521.513	1207.924	838.705	461.799	1266.116	838.010	425.260	1173.742	847.921	375.760	1227.519	843.202	338.499	1574.757	490.677	401.667	1630.828	512.379	438.264	1601.901	502.851	301.091	1652.174	505.601	345.772	990.367	764.148	156.866	1644.012	582.845	85.305	1283.534	768.383	44.268	1948.288	566.957	139.892	1071.316	804.447	160.549	1102.521	718.274	161.758	1712.619	529.792	125.709	1709.046	618.759	136.692	1180.029	814.111	79.154	1166.431	734.729	102.293	1217.008	747.028	71.866	1834.910	525.201	124.275	1849.477	591.049	135.077	1833.023	586.573	154.825
1566.606	694.714	1284.947	1489.001	838.858	985.233	1530.121	579.051	992.368	1293.597	671.402	1039.859	1408.231	872.615	673.688	1385.034	808.228	641.299	1351.290	844.288	561.418	1434.730	776.969	527.946	1602.355	512.654	751.449	1634.046	574.542	748.226	1624.836	520.743	654.938	1652.431	580.452	659.042	1329.535	824.757	514.514	1357.299	694.735	507.501	1592.065	533.432	544.182	1604.960	666.931	521.541	1212.958	838.520	462.387	1270.950	838.039	425.333	1178.359	848.034	377.007	1230.984	843.491	338.996	1575.510	494.192	397.430	1637.014	511.524	438.279	1606.673	502.577	300.642	1657.861	505.877	344.628	992.724	764.358	159.694	1646.429	583.386	85.549	1283.770	768.363	44.216	1950.892	566.723	134.534	1073.691	804.843	163.032	1104.757	718.423	163.212	1716.464	530.108	125.415	1712.220	618.680	135.328	1181.187	814.360	79.384	1167.609	735.047	102.656	1217.954	747.249	71.619	1835.703	525.007	120.246	1852.564	591.195	131.655	1830.745	590.831	148.716
1572.366	693.750	1284.732	1496.082	836.553	986.158	1536.247	578.072	992.247	1299.556	670.284	1039.475	1414.239	872.227	673.152	1390.866	807.748	640.489	1357.101	844.198	560.724	1440.796	776.880	527.213	1609.230	511.539	751.771	1654.717	577.141	750.384	1630.820	519.758	654.812	1658.702	579.504	659.305	1335.961	824.945	513.929	1363.684	694.578	506.755	1597.838	532.804	543.384	1611.373	666.285	521.815	1218.556	838.506	463.183	1276.120	838.578	425.223	1182.447	848.000	378.009	1235.106	843.670	339.390	1570.732	502.266	388.450	1642.875	511.001	437.757	1611.672	502.038	300.485	1656.762	500.205	349.869	994.995	764.799	162.506	1648.646	583.837	86.191	1283.978	768.366	44.049	1953.382	566.653	129.185	1076.215	805.237	165.226	1107.218	718.811	164.887	1719.656	530.342	124.929	1715.114	618.723	134.004	1182.251	814.575	79.724	1168.976	735.309	103.256	1218.888	747.367	71.541	1839.765	525.423	118.076	1855.240	591.305	127.921	1828.648	594.861	142.888
1578.064	692.881	1284.593	1502.237	835.487	985.828	1542.369	577.080	992.221	1305.464	669.407	1038.901	1420.348	872.031	672.800	1397.310	807.390	639.738	1363.356	844.210	560.264	1447.326	777.012	526.657	1614.550	509.989	751.490	1646.801	571.571	748.689	1637.120	518.725	655.075	1664.894	578.297	659.484	1341.670	825.116	513.617	1370.243	694.529	505.773	1603.420	531.495	543.138	1617.680	665.781	522.011	1224.387	838.601	463.723	1281.635	838.940	424.488	1187.358	848.237	379.242	1246.684	845.595	339.197	1586.666	493.031	397.490	1648.684	510.564	436.916	1616.171	501.710	300.073	1662.242	499.455	349.423	997.634	765.102	165.458	1650.504	583.804	86.725	1286.463	767.630	45.927	1967.307	569.905	128.505	1078.443	805.773	167.312	1109.577	719.404	166.409	1722.239	530.315	124.208	1717.473	618.742	132.647	1182.155	813.835	78.402	1170.414	735.518	103.928	1219.398	747.830	70.890	1840.434	525.431	114.072	1857.470	591.487	124.486	1827.104	598.395	137.581
1583.834	691.957	1284.455	1508.159	834.518	985.398	1548.486	576.129	992.360	1311.520	668.304	1038.430	1426.629	871.641	672.529	1404.400	807.163	639.053	1370.179	844.449	559.809	1453.630	777.141	525.983	1617.488	507.517	752.330	1653.200	569.828	748.821	1643.138	517.383	655.246	1671.006	576.805	659.699	1348.162	825.396	513.112	1376.909	694.524	504.906	1609.263	530.183	543.047	1623.911	665.122	522.319	1229.990	838.673	464.397	1287.083	839.254	424.559	1191.809	848.099	380.411	1243.336	844.614	340.344	1592.894	491.976	398.065	1655.073	509.501	436.861	1620.750	501.389	299.579	1667.340	499.007	348.717	1000.142	765.587	168.431	1652.305	583.969	86.983	1284.482	768.260	43.901	1969.772	570.539	123.338	1085.267	806.724	166.942	1112.270	719.651	168.205	1712.507	529.570	127.457	1719.876	618.695	131.558	1183.137	814.198	78.879	1171.897	735.837	104.489	1220.338	748.096	70.795	1829.199	522.164	116.299	1859.645	591.941	120.934	1826.484	601.163	133.035
1589.630	690.955	1284.401	1514.323	833.360	985.196	1554.571	575.255	992.404	1317.675	667.048	1038.170	1432.949	871.502	672.314	1412.171	807.076	638.438	1376.397	844.520	559.096	1460.252	777.400	525.376	1623.215	505.788	752.483	1659.335	567.997	748.969	1648.347	515.790	654.887	1676.809	575.233	659.639	1354.673	825.957	512.425	1383.688	694.675	503.817	1615.375	529.033	543.089	1630.534	664.160	522.946	1237.247	840.508	465.481	1301.374	841.867	426.983	1196.999	848.381	381.884	1255.529	846.674	340.281	1597.333	492.234	397.268	1660.972	508.980	436.111	1625.183	501.249	299.308	1672.709	498.333	348.373	1004.800	764.203	173.338	1653.974	584.121	87.295	1286.913	767.903	45.705	1972.120	571.312	118.292	1082.691	806.840	172.029	1114.024	720.240	169.684	1714.518	529.514	126.065	1721.962	618.505	130.588	1184.495	814.407	79.344	1173.545	736.171	105.108	1221.554	748.322	70.473	1831.000	522.761	113.092	1862.279	592.627	117.346	1827.159	602.897	129.491
1595.385	689.950	1284.325	1520.281	832.414	984.766	1560.641	574.397	992.654	1323.662	666.025	1037.573	1439.276	871.320	671.828	1420.658	807.139	637.899	1382.907	844.696	558.575	1467.199	777.823	524.871	1628.798	503.971	752.425	1665.352	565.907	749.200	1655.112	513.907	655.454	1682.713	573.358	659.855	1361.240	826.323	511.703	1390.780	694.802	502.812	1621.704	528.036	543.385	1636.935	662.943	523.887	1243.528	840.689	466.288	1306.964	842.481	426.846	1201.620	848.556	383.311	1259.889	847.142	341.058	1603.544	491.255	397.988	1667.098	508.254	435.584	1629.795	501.091	299.149	1677.481	498.379	347.304	1007.839	764.588	176.801	1655.658	583.872	88.176	1287.066	767.981	45.550	1974.500	572.156	113.370	1085.864	807.463	174.443	1117.996	720.695	171.723	1715.209	528.152	124.912	1724.361	618.424	129.634	1185.945	814.778	79.811	1175.247	736.388	105.740	1222.409	748.590	70.123	1835.089	523.017	110.713	1864.464	593.348	114.026	1829.501	603.329	127.190
1601.176	688.909	1284.252	1526.533	831.166	984.592	1566.846	573.438	992.974	1329.751	664.798	1037.432	1443.568	870.256	671.910	1429.896	807.362	637.441	1390.139	845.059	558.167	1474.087	778.112	524.184	1634.927	502.006	752.789	1671.432	563.862	749.360	1660.269	512.058	655.343	1688.680	571.296	660.007	1368.004	826.960	511.039	1397.951	695.114	501.564	1628.410	527.202	543.921	1643.700	661.380	524.891	1249.683	840.793	467.122	1312.770	843.086	426.781	1207.008	848.838	384.677	1264.004	847.939	341.757	1608.273	491.392	397.687	1674.437	506.217	436.908	1634.371	500.973	299.123	1682.661	497.921	347.030	1011.077	764.904	180.205	1656.850	583.433	88.676	1287.291	768.125	45.206	1976.537	573.023	108.403	1093.511	808.090	174.937	1121.175	721.255	173.502	1717.073	527.818	123.705	1726.520	618.261	128.904	1187.418	815.043	80.062	1177.338	736.602	106.307	1223.731	748.782	69.763	1835.658	523.975	107.111	1866.321	593.925	110.857	1831.862	603.807	124.996
1606.942	687.927	1284.294	1532.562	830.008	984.237	1572.891	572.490	993.199	1335.817	663.438	1037.312	1450.070	870.434	671.338	1439.921	807.754	637.069	1397.071	845.402	557.443	1481.580	778.873	523.708	1640.856	500.145	753.031	1677.308	561.792	749.638	1665.838	509.878	655.297	1695.123	568.158	661.357	1375.040	827.553	510.488	1405.366	695.603	500.530	1635.028	526.609	544.409	1650.457	659.867	525.934	1256.203	840.973	468.015	1318.904	843.564	427.136	1212.113	848.911	385.997	1268.945	848.591	342.240	1612.531	491.655	397.531	1680.542	505.581	436.831	1638.769	500.834	299.269	1687.485	497.800	346.396	1013.042	766.620	182.385	1658.007	583.091	89.168	1287.626	768.376	45.005	1968.338	572.153	100.641	1091.440	808.301	179.819	1124.632	721.826	175.466	1727.363	528.858	123.989	1728.858	618.163	128.116	1188.653	815.196	80.384	1179.226	736.779	106.970	1224.702	749.018	69.370	1838.041	523.981	105.509	1868.413	594.470	107.982	1833.863	604.310	123.434
1612.721	686.911	1284.386	1538.784	828.669	984.155	1579.026	571.447	993.728	1341.708	662.364	1036.840	1457.311	869.978	671.669	1450.766	808.324	636.790	1403.869	845.820	556.845	1489.060	779.537	523.194	1645.782	498.039	752.928	1683.284	559.553	749.979	1672.833	507.749	656.183	1701.868	565.779	661.986	1382.490	828.299	509.631	1412.922	696.404	499.349	1642.128	526.003	545.178	1657.879	658.302	527.155	1262.549	841.222	468.781	1324.873	844.456	427.097	1217.466	849.129	387.379	1274.295	849.250	343.166	1616.398	492.007	397.504	1686.718	504.933	436.938	1643.263	500.485	299.491	1692.877	497.098	346.738	1017.392	766.158	186.785	1658.921	582.903	89.823	1285.478	766.416	44.384	1970.081	572.703	96.239	1100.051	809.149	180.060	1128.150	722.462	177.388	1721.098	527.922	122.096	1731.009	618.132	127.460	1189.668	815.562	80.443	1181.142	737.029	107.615	1225.744	749.276	69.190	1839.233	524.674	102.690	1870.151	595.006	104.998	1835.650	604.591	121.167
1618.430	685.922	1284.458	1544.619	827.581	983.745	1585.166	570.412	994.212	1347.858	661.241	1036.744	1463.948	870.101	671.425	1462.468	809.083	636.607	1411.638	846.505	556.401	1496.586	780.348	522.439	1652.163	496.030	753.472	1689.418	557.268	750.774	1679.434	505.498	656.628	1708.735	564.408	661.715	1389.853	828.980	509.225	1420.716	697.229	498.061	1648.945	525.524	545.692	1665.281	656.938	528.304	1269.543	841.373	470.025	1330.570	845.201	427.449	1221.838	850.266	389.499	1278.746	849.963	344.091	1619.952	492.406	397.587	1692.535	504.594	436.733	1648.044	499.972	299.972	1700.322	494.636	349.674	1021.278	766.203	190.840	1660.349	582.704	90.475	1285.643	766.688	44.192	1971.838	573.152	91.824	1098.258	809.465	185.266	1131.931	723.118	179.317	1724.519	528.438	121.731	1732.869	618.098	126.899	1191.168	815.663	80.864	1182.960	737.328	108.200	1227.170	749.517	68.681	1841.340	524.810	100.266	1871.838	595.252	102.245	1837.774	604.891	119.195
1624.196	684.890	1284.641	1550.655	826.245	983.641	1591.219	569.397	994.658	1353.885	659.812	1036.740	1470.847	870.252	670.952	1475.061	810.040	636.527	1428.805	848.696	552.247	1504.750	781.486	521.921	1657.949	494.027	753.607	1695.749	555.049	751.458	1686.403	503.649	657.107	1716.151	561.340	663.678	1397.489	829.890	508.297	1429.025	697.964	496.957	1655.864	524.866	546.300	1672.534	655.802	529.294	1281.071	842.237	467.776	1337.052	846.175	427.503	1227.938	850.533	391.266	1284.114	850.970	344.657	1623.275	492.812	397.765	1698.521	504.088	436.808	1659.165	494.017	306.034	1702.241	497.008	345.706	1025.475	766.194	194.909	1661.392	582.744	90.942	1285.886	767.003	44.129	1973.315	572.440	86.851	1101.767	809.868	188.213	1135.930	723.677	181.384	1726.615	528.646	121.851	1734.757	618.004	126.340	1192.682	815.876	81.012	1185.352	737.623	108.558	1228.432	749.742	68.043	1844.113	524.676	98.499	1873.614	595.496	99.643	1839.330	604.786	117.295
1629.941	683.854	1284.754	1556.616	824.987	983.396	1596.983	568.385	995.142	1359.800	658.956	1036.474	1478.275	870.204	671.257	1488.580	811.204	636.555	1436.534	849.573	552.005	1512.908	782.719	521.215	1663.650	492.144	753.595	1702.581	552.927	752.543	1691.058	502.547	657.014	1723.160	560.435	663.455	1405.329	830.995	507.567	1437.176	698.965	495.781	1662.413	524.223	546.671	1679.409	654.912	530.040	1288.488	842.373	469.044	1343.554	847.151	427.752	1233.992	850.874	392.909	1289.472	851.947	345.646	1626.446	493.187	398.020	1704.849	502.595	438.048	1656.944	498.753	300.897	1707.742	496.041	346.274	1029.586	766.306	198.879	1662.212	582.903	91.208	1288.530	769.086	43.978	1974.530	572.621	82.400	1105.892	810.440	191.011	1140.144	724.316	183.576	1728.524	529.077	121.812	1736.466	617.861	125.915	1193.941	816.007	81.376	1187.267	737.806	109.325	1229.394	749.980	67.916	1844.397	525.383	95.759	1875.547	595.539	97.313	1841.397	604.831	115.930
1635.695	682.862	1285.028	1562.587	823.548	983.389	1602.802	567.236	995.642	1365.635	657.849	1036.307	1485.335	870.351	671.130	1503.060	812.585	636.697	1444.556	850.663	551.252	1521.564	784.228	520.786	1671.248	490.328	754.789	1709.070	550.709	753.197	1697.614	501.094	657.402	1730.600	557.913	665.619	1413.683	831.970	507.119	1445.908	700.322	494.414	1669.104	523.409	547.188	1686.013	654.240	530.592	1296.015	843.020	469.766	1350.036	848.067	428.386	1240.232	851.298	394.572	1295.091	852.898	346.653	1629.545	493.489	398.336	1710.127	502.978	436.903	1661.098	498.304	300.969	1713.005	495.098	346.789	1034.150	766.207	203.297	1663.020	582.972	91.416	1288.854	769.193	43.906	1976.205	572.834	78.634	1110.047	810.790	194.211	1144.639	724.811	185.825	1729.362	529.304	121.496	1738.305	617.833	125.505	1195.201	816.138	81.740	1189.530	737.999	110.312	1230.318	750.338	67.436	1845.829	525.328	94.114	1877.055	595.634	95.045	1843.081	604.918	114.307
1641.419	681.890	1285.252	1568.587	822.031	983.467	1608.625	566.003	996.033	1371.637	656.669	1036.569	1492.444	870.631	670.931	1518.536	814.192	636.957	1453.196	851.759	550.381	1530.641	785.942	520.356	1677.449	488.568	754.887	1716.242	548.668	754.210	1704.022	499.944	657.640	1737.641	557.323	665.620	1421.763	833.179	506.267	1454.486	701.572	492.764	1675.555	522.659	547.438	1692.388	653.721	530.918	1303.255	843.306	470.923	1356.773	849.327	428.567	1246.447	851.592	396.507	1300.929	854.109	347.589	1632.651	493.679	398.696	1715.933	502.240	436.941	1665.576	497.476	301.502	1717.575	494.788	346.415	1038.981	766.114	207.680	1663.865	582.994	91.688	1288.992	769.347	43.735	1977.147	573.027	75.144	1114.075	811.084	197.300	1149.561	725.442	188.151	1729.819	529.389	120.963	1739.734	617.826	125.161	1196.835	816.335	82.305	1191.985	738.279	111.325	1231.769	750.421	67.549	1847.742	525.198	92.934	1878.005	595.716	92.818	1844.561	604.943	113.168
1647.142	680.872	1285.533	1574.310	820.762	983.245	1614.361	564.788	996.578	1377.324	655.659	1036.558	1499.824	871.009	670.596	1535.044	816.036	637.340	1461.370	852.802	549.955	1540.121	787.737	520.272	1680.875	487.689	754.434	1723.220	546.652	754.986	1710.870	498.996	658.390	1744.420	556.185	666.454	1430.369	834.579	505.796	1463.825	703.090	491.571	1682.057	521.877	547.879	1698.645	653.314	531.231	1310.935	843.552	472.038	1363.864	850.540	428.917	1253.008	851.891	398.375	1306.932	855.021	349.095	1635.846	493.716	399.082	1721.545	501.527	436.757	1669.677	496.846	301.674	1721.971	494.368	346.059	1044.152	765.867	212.563	1664.557	583.162	91.878	1289.208	769.426	43.510	1977.874	573.325	71.993	1118.813	811.457	200.231	1154.611	726.008	190.497	1730.667	529.493	120.370	1741.035	617.849	124.786	1198.636	816.534	82.794	1194.881	738.616	112.345	1233.507	750.435	67.614	1848.064	525.740	91.244	1879.212	595.968	91.053	1845.758	605.234	111.833
1652.884	679.922	1285.837	1580.253	819.200	983.468	1620.043	563.555	996.988	1383.073	654.492	1036.724	1507.720	871.166	671.045	1552.618	818.125	637.854	1470.438	854.117	549.086	1549.179	789.584	519.897	1687.662	486.189	755.061	1730.336	544.957	755.901	1716.994	498.004	658.558	1750.789	555.195	667.111	1438.829	835.913	504.783	1472.994	704.611	490.045	1688.061	521.366	548.058	1704.807	652.977	531.571	1318.505	844.512	472.705	1370.975	851.718	429.478	1259.536	852.118	399.938	1313.013	856.277	349.913	1639.209	493.562	399.478	1727.045	500.951	436.533	1673.362	496.439	301.862	1721.985	496.980	342.357	1049.165	766.377	216.778	1665.158	583.241	92.017	1289.672	769.666	43.225	1980.025	574.038	69.894	1123.430	811.761	203.485	1159.801	726.588	192.898	1731.403	529.539	119.910	1742.263	618.027	124.431	1200.544	816.768	83.385	1197.835	738.952	113.443	1235.050	750.780	67.441	1849.114	526.017	90.062	1880.486	596.517	89.442	1847.174	605.719	110.907
1658.606	678.874	1286.097	1586.084	817.592	983.611	1625.802	562.226	997.501	1388.481	653.440	1036.569	1515.132	871.586	671.015	1571.292	820.469	638.501	1478.430	855.172	548.991	1552.965	791.389	519.021	1695.486	484.076	755.652	1736.812	543.486	756.445	1723.290	497.021	659.067	1756.999	554.134	667.812	1448.407	837.388	504.228	1482.787	706.183	488.584	1694.520	520.549	548.908	1711.393	652.341	532.161	1327.559	844.755	473.565	1378.328	852.906	430.075	1266.791	852.501	402.095	1319.317	857.191	351.625	1642.819	493.175	399.868	1732.339	500.225	436.469	1677.440	495.701	302.480	1726.384	496.414	342.408	1054.836	764.593	223.411	1665.536	583.424	92.171	1290.323	770.182	42.190	1979.711	574.652	67.342	1128.235	811.984	206.821	1165.260	727.055	195.442	1732.336	529.808	119.855	1743.188	618.441	124.216	1202.557	817.013	84.274	1201.166	739.327	114.926	1236.902	751.098	67.660	1863.623	530.144	84.349	1880.732	597.107	87.908	0.000	0.000	0.000
1664.324	677.970	1286.415	1591.661	816.144	983.762	1631.234	561.020	997.872	1393.900	651.713	1037.048	1522.487	872.119	670.915	1591.103	823.078	639.289	1486.635	856.421	548.319	1559.670	792.874	517.640	1700.068	483.679	755.948	1743.078	542.444	756.941	1729.466	495.849	659.762	1763.136	553.060	668.206	1456.335	838.877	503.470	1492.686	707.692	487.171	1700.697	519.801	549.525	1717.729	651.706	532.771	1335.818	845.238	474.648	1386.100	854.261	430.536	1274.069	852.752	404.135	1325.538	858.374	352.742	1646.757	492.516	400.233	1737.549	499.571	436.465	1680.286	496.256	301.896	1735.147	492.786	345.695	1061.073	764.267	228.897	1665.937	583.442	92.402	1291.133	770.552	41.385	1980.134	575.524	66.090	1134.354	812.345	210.571	1170.925	727.512	198.192	1733.611	531.051	119.365	1743.949	618.622	124.161	1204.786	817.320	85.305	1204.968	739.742	116.524	1239.143	751.492	68.067	1863.764	530.802	83.490	1881.317	598.135	86.648	0.000	0.000	0.000
1669.935	677.001	1286.704	1597.330	814.623	983.800	1636.756	559.759	998.428	1399.341	650.760	1037.144	1530.220	872.737	670.736	1598.050	823.953	639.213	1495.918	857.958	547.958	1566.394	794.539	516.344	1706.261	482.782	756.493	1749.064	541.461	757.318	1735.505	494.648	660.213	1769.104	551.958	668.506	1465.804	840.321	503.064	1502.953	709.353	485.686	1706.515	519.182	549.988	1724.240	650.714	533.832	1345.119	845.246	475.753	1393.968	855.464	431.229	1281.635	852.987	406.141	1332.679	859.212	354.263	1652.077	491.689	400.345	1742.706	499.076	436.194	1683.732	495.895	302.267	1741.159	490.529	348.361	1067.274	764.163	234.189	1666.211	583.409	92.646	1292.195	771.111	40.249	1981.585	576.581	65.302	1139.407	812.402	214.171	1176.876	727.852	201.179	1733.497	530.412	119.698	1744.524	618.868	124.099	1207.224	817.667	86.615	1208.804	740.141	118.195	1241.259	752.057	68.572	1864.281	531.619	83.201	1882.150	598.941	86.004	0.000	0.000	0.000
1675.623	676.048	1287.067	1603.003	813.026	984.137	1642.065	558.635	998.725	1404.820	649.765	1037.103	1538.104	873.262	670.958	1605.487	824.876	639.287	1504.628	859.308	547.511	1575.066	796.448	515.622	1712.354	481.869	757.209	1755.128	540.580	757.798	1741.609	493.465	660.828	1775.310	550.717	669.063	1474.306	841.847	502.027	1513.270	710.784	484.386	1712.509	518.510	550.543	1730.993	649.679	534.996	1353.775	845.798	477.177	1401.757	856.570	431.849	1289.276	853.254	408.172	1339.240	860.155	355.559	1658.333	490.760	400.295	1747.625	498.677	435.970	1687.365	495.320	302.840	1741.742	493.640	343.809	1074.301	763.839	240.021	1666.423	583.567	92.795	1293.371	771.786	38.945	1981.591	577.275	64.287	1145.464	812.435	217.944	1183.199	728.187	204.226	1733.933	530.639	119.684	1744.901	619.026	124.037	1209.764	817.961	88.090	1213.077	740.590	120.008	1243.891	752.424	69.482	1864.818	532.302	82.920	1881.937	599.589	84.797	0.000	0.000	0.000
1678.471	675.855	1287.400	1608.396	811.517	984.338	1647.416	557.441	999.200	1410.053	648.608	1037.455	1545.892	873.825	671.208	1613.041	825.985	639.402	1513.302	860.705	547.412	1584.484	798.526	515.478	1718.524	481.141	757.713	1761.107	539.831	758.161	1747.538	492.227	661.384	1781.468	549.518	669.443	1483.915	843.427	501.691	1524.256	712.296	483.600	1718.419	517.851	551.095	1737.299	648.618	536.273	1363.160	846.253	478.067	1409.923	857.648	432.510	1296.966	853.448	410.117	1347.012	861.007	356.870	1665.076	489.798	400.172	1752.553	498.094	435.948	1690.609	494.921	303.318	1742.074	495.172	341.596	1081.507	763.557	245.893	1666.491	583.631	92.906	1294.868	772.509	37.783	1989.341	579.348	65.778	1152.145	812.496	221.641	1189.690	728.488	207.193	1734.528	530.901	119.752	1745.554	619.248	124.014	1212.480	818.250	89.668	1217.281	740.976	121.867	1246.971	752.733	70.393	1865.598	532.789	82.625	1881.757	599.853	84.365	0.000	0.000	0.000
1683.917	674.936	1287.539	1613.839	810.073	984.330	1652.803	556.202	999.661	1415.463	647.743	1037.140	1553.341	874.558	671.115	1621.102	826.898	639.880	1522.441	862.146	546.949	1594.146	800.506	515.387	1724.381	480.430	758.419	1766.883	538.922	758.538	1753.785	491.236	662.146	1787.688	548.374	669.833	1493.071	844.916	500.759	1535.947	715.142	483.674	1724.225	517.298	551.406	1743.417	647.702	537.448	1372.729	846.445	479.410	1418.639	858.639	433.160	1305.357	853.537	412.125	1354.275	861.566	358.753	1671.861	488.871	400.068	1757.438	497.564	435.754	1693.592	494.649	303.496	1746.032	494.716	341.812	1089.328	762.943	251.943	1666.801	583.570	93.036	1296.384	773.185	36.366	1981.420	577.686	62.667	1158.126	812.355	225.676	1196.487	728.634	210.097	1734.955	531.096	119.732	1746.023	619.280	123.997	1215.671	818.275	91.604	1222.058	741.326	123.613	1249.718	753.161	71.450	1865.841	532.892	82.325	1882.206	599.955	83.756	0.000	0.000	0.000
1689.438	674.083	1287.835	1619.017	808.685	984.452	1658.090	555.093	1000.087	1420.791	646.715	1037.123	1561.537	875.254	671.320	1629.180	827.892	640.485	1532.102	863.508	546.282	1603.944	802.407	515.349	1729.800	479.731	758.777	1772.896	538.041	759.334	1766.937	491.091	664.778	1786.611	545.441	669.347	1502.450	846.419	500.396	1546.451	716.787	482.512	1730.241	516.612	551.974	1749.023	647.238	538.103	1382.927	846.579	481.255	1427.244	859.665	433.653	1313.550	853.600	414.181	1361.915	862.382	359.887	1678.240	488.046	400.072	1762.142	496.960	435.802	1697.121	493.949	304.311	1749.345	494.558	341.420	1097.418	762.343	258.021	1666.946	583.614	93.208	1297.959	774.051	34.674	1980.850	577.739	61.871	1165.325	812.287	229.441	1203.645	728.667	213.291	1735.297	531.155	119.683	1746.596	619.255	124.014	1219.191	818.763	93.515	1227.055	741.699	125.530	1252.769	753.694	72.103	1866.279	532.884	82.179	1883.882	600.113	82.016	0.000	0.000	0.000
1694.788	673.230	1288.032	1624.130	807.435	984.673	1663.565	553.947	1000.667	1425.965	645.471	1037.217	1569.757	875.947	671.575	1637.439	829.027	641.141	1541.016	864.690	546.232	1613.677	804.272	515.607	1735.166	479.171	759.378	1778.380	537.197	759.687	1772.492	491.323	664.324	1792.793	544.719	670.014	1511.327	847.907	499.557	1557.008	718.458	481.649	1735.568	516.245	552.046	1754.336	646.939	538.612	1391.257	847.024	483.591	1436.331	860.600	434.367	1322.401	853.478	416.190	1369.953	862.859	361.513	1683.766	487.392	400.275	1766.611	496.525	435.384	1700.027	493.575	304.591	1753.007	493.870	341.441	1105.834	761.581	264.190	1667.080	583.588	93.332	1297.735	773.118	33.322	1982.100	577.883	61.950	1172.187	812.231	232.822	1211.013	728.680	216.249	1735.705	531.119	119.682	1747.134	619.184	124.047	1222.762	818.836	95.504	1232.477	741.942	127.392	1256.158	754.091	73.178	1866.539	532.723	82.020	1883.265	599.886	83.100	0.000	0.000	0.000
